* Block Type = 96well
* Chemistry = SYBR_GREEN
* Experiment File Name = D:\Applied Biosystems\StepOne Software v2.3\experiments\Lardelli\Karissa\20240112 KB naglu genotyping salbutamol exp 1-3.eds
* Experiment Run End Time = 2024-01-12 07:20:34 AM PST
* Instrument Type = steponeplus
* Passive Reference = 

[Melt Region Normalized Data]
Well	Well Location	Target	Reporter Dye	Reading 1	Reading 2	Reading 3	Reading 4	Reading 5	Reading 6	Reading 7	Reading 8	Reading 9	Reading 10	Reading 11	Reading 12	Reading 13	Reading 14	Reading 15	Reading 16	Reading 17	Reading 18	Reading 19	Reading 20	Reading 21	Reading 22	Reading 23	Reading 24	Reading 25	Reading 26	Reading 27	Reading 28	Reading 29	Reading 30	Reading 31	Reading 32	Reading 33	Reading 34	Reading 35	Reading 36	Reading 37	Reading 38	Reading 39	Reading 40	Reading 41	Reading 42	Reading 43	Reading 44	Reading 45	Reading 46	Reading 47	Reading 48	Reading 49	Reading 50	Reading 51	Reading 52	Reading 53	Reading 54	Reading 55	Reading 56	Reading 57	Reading 58	Reading 59	Reading 60	Reading 61	Reading 62	Reading 63	Reading 64	Reading 65	Reading 66	Reading 67	Reading 68	Reading 69	Reading 70	Reading 71	Reading 72	Reading 73	Reading 74	Reading 75	Reading 76	Reading 77	Reading 78	Reading 79	Reading 80	Reading 81	Reading 82	Reading 83	Reading 84	Reading 85	Reading 86	Reading 87	Reading 88	Reading 89	Reading 90	Reading 91	Reading 92	Reading 93	Reading 94	Reading 95	Reading 96	Reading 97	Reading 98	Reading 99	Reading 100	Reading 101	Reading 102	Reading 103	Reading 104	Reading 105	Reading 106	Reading 107	Reading 108	Reading 109	Reading 110	Reading 111	Reading 112	Reading 113	Reading 114	Reading 115	Reading 116	Reading 117	Reading 118
29	C5	naglu	SYBR	356310.6562	358722.25	359246.125	359735.6875	359488.5	358017.75	357371.25	357214.875	355263.8438	354601.5	353797.6875	351440.5	349407.6875	347228.0625	343820.5	341894.125	340115.0312	337186.2188	335252.3125	331386.6875	329054.0625	325924.3125	322821.4375	320769.8438	316380.0938	313032.1875	309671.125	305693.7812	301689.125	296663.875	292739.125	288144.3438	284548.125	281379.1875	278501.625	276382.125	274828.3125	274399.7812	272856.4375	271342.25	270152.6875	268638.375	266443.6875	263825.7812	261400.5312	259283.0312	255821.75	252241.7656	248045.4219	243188.2344	237141.8125	230893.4531	223299.7812	216524.1562	208548.8906	202842.9375	197469.375	192755.2969	188962.7031	184413.6094	179601.8438	174884.2812	168979.8594	161814.5	152299.9844	141676.5938	129695.4219	116687.875	103932.9219	91709.5391	80437.7344	70457.9375	63151.9141	57902.4062	54383.9961	51927.9805	50079.957	48489.8516	47122.8984	45554.9922	44518.2891	43032.6562	41520.2188	39925.082	38318.5977	36678.3398	34866.8359	33308.1172	31550.4648	29746.2344	27799.3613	25682.873	23652.5547	21705.5195	19659.8477	17637.332	15779.4648	13949.6875	12187.6777	10525.5742	9087.252	7720.8633	6585.4468	5641.3936	4845.9531	4232.1162	3612.1199	3087.4302	2510.9404	2042.3553	1578.6577	1166.155	833.5477	559.2712	363.423	152.0685	29.7589	-32.8267
30	C6	naglu	SYBR	385822.6875	387283.8125	387377.9375	387544.625	386717.9375	386541.875	384980.9375	384747.9375	383440	382189.5625	381168.8125	379733.5625	377128.0312	375000.7812	371745.75	369118.125	365955.625	363047.1875	360666.6875	356784.25	354257.9688	351015.4062	348033.9375	345469.875	341832.8438	339160.6875	336128.5	332881.0312	330407.25	329689.5625	326743.75	324880.75	321490.5625	318976.25	315504.75	312404.125	309268.5	306733.5625	303726.5625	300552.3125	297341.125	293730.1875	290491.375	287600.4062	283018.6875	278649.1562	273509.0938	268472.3438	260573.7812	252501.8125	242636.1562	230979.5938	219000.3594	205769.5312	191923.6875	178543.5625	165296.6562	152354.125	139601.3594	127722.6094	116861.7812	107603.4219	100307.0156	93910.75	89497.4688	86358.4062	84260.2969	82163.1406	80819.8359	79446.125	78157.4531	76897.5938	75587.4219	74199.125	72848.4219	71574.6016	70157.2812	68706.9766	67274.8828	65808.4375	64194.0156	62812.6797	61081.7344	59520.5625	57747.1211	56133.9727	54221.4062	52259.6172	50205.8516	48449.2188	46359.1836	44379.0312	42331.3633	40296.125	38326.3203	36385.7969	34478.5977	32758.1602	30995.2461	29557.3281	28148.1973	26981.8789	25873.0859	25080.8516	24295.1797	23552.2832	22967.0254	22436.1992	21797.377	21417.5234	20886.834	20575.4766	20305	20083.1992	19828.9609	19592.6484	19494.4336	19268.9688
31	C7	naglu	SYBR	337472.5625	340141.3125	340894.4375	342206.4688	342345.3125	340979.3438	340083.5625	339375.7188	339444.5	338273.0938	336496.6875	334956.8438	333264	331511.8125	328141.4375	325471.5625	322275.6562	320641.1875	317870.5312	315018.5	312726.0625	308558.5312	305106.4062	303296.7188	299975.75	296448.375	293072.4688	289038.25	285059.9062	280369.2188	276635.1562	272078.8125	268819.9375	266656.6875	264486.4688	263381.0312	262135.5625	261884.0625	260620.0312	258403.9375	257556	254911.1562	252631.375	250434.9375	247901.1094	243756	240668.7656	237480.9688	233259.7656	227069.4688	220578.5938	212902.7656	206390.5	199016.8594	193392.2812	188285.0312	184408.9062	180725.125	175994.9688	171408.4688	166443.4375	160630.7188	153092.125	143837.875	132846.9219	121293.0469	108874.8281	96172.0391	84495.7578	73846.9219	65006.0039	57800.0703	53151.8047	50082.6875	47896.1562	46081.668	44876.8477	43315.7031	41920.6055	40767.3984	39467.9531	37863.1133	36451.5156	34933.3477	33336.6562	31679.8457	29972.2656	28229.9551	26403.0215	24457.8164	22440.668	20460.5312	18593.2148	16760.8984	14816.3262	13003.5176	11297.3164	9697.5674	8115.7354	6767.1138	5595.2812	4528.3555	3652.241	2927.9319	2288.2104	1711.2504	1206.5625	709.6784	238.9356	-198.7115	-541.2728	-850.0565	-1051.311	-1260.0551	-1373.6461	-1492.5905	-1583.2085	-1621.1831
32	C8	naglu	SYBR	334305.25	336707.6875	337507.75	337648.6562	337550.6875	336985.5625	336346.5312	336689.9688	335178.5938	334005.375	333032.5312	331982.6875	330018.9375	328307.0625	325631.25	323094.875	320714.8125	317804	315089.2188	312310.0938	309877.375	306654.4375	304306.0625	300675.4062	298523.0625	295505.8125	293017.9375	290359.625	287263.25	286475.375	284192.6875	281698.5	278576.5312	275917.0312	272583.4375	269740.125	266656.75	264446.5625	261523.6562	258744.5156	255586.5156	252692.6719	248899.25	245285.0469	241491.7188	237387.5938	232563.7812	227458.9531	220208.6406	212672.9688	202405.1562	191224.6562	179671.8125	166899.5	153706.2969	141038.7969	127831.0938	116129.5	104392.4375	93239.1484	84038.2734	76143.2656	69778.5859	64969.4688	61665.9102	59398.1016	57681.6641	56242.3047	54993.2812	53668.7891	52547.7148	51350.8125	50245.4648	49014.3984	47795.1562	46461.0391	45240.4922	43828.2539	42597.6406	41201.5234	39843.1875	38387.2656	36942.3047	35358.8086	33780.4062	32018.6816	30293.1211	28647.0996	26822.3906	24914.8633	22847.3906	20759.332	18802.8359	16855.3223	14858.8789	13035.0508	11228.2441	9523.9102	7902.0127	6451.2422	5211.9233	4181.1152	3237.4351	2464.6838	1816.3062	1263.1581	724.5585	226.1873	-292.3451	-739.3053	-1140.7693	-1451.6631	-1725.3792	-1924.0518	-2102.8818	-2207.7729	-2288.1235	-2358.6895
33	C9	naglu	SYBR	341129.7812	343393.5625	343797.875	345738.25	343359.7188	343557.0625	343335	342034.375	342035.625	339297.9375	338011.5625	338593.375	334605.6562	333984.1875	330566.375	327619.3125	325299.4375	322565.3438	319255.9688	316264.4062	313776.9688	312255.375	307849.9375	305384.8125	302621.7188	299464.5	297628.4688	292196.5	289021.1875	286467.75	281840.25	277049.125	274344.5312	270230.5312	268419.1875	266493.5938	266054.1875	264324.4062	263518.75	261599.5469	260639.9219	259418.2812	256377.1562	254593.0781	253232.1562	249495.7188	245509	243415.7344	239670.8438	234998.5	229426.625	221905.9062	214414.75	207294.8281	199752.2031	193960.9219	189525.6875	184869.0312	181036.7188	177272.5938	171875.9062	167674.6094	161331.7188	153327.0469	144394.4375	133849.7188	122027.1406	108822.5312	96918.8438	84638.5938	74049.1172	64930.0312	57687.0703	53010.3633	49387.0156	47175.1875	45657.2656	44046.1602	42859.5312	41347.6367	39967.1797	38534.2656	36981.9453	35623.418	34099.7109	32655.1387	31004.7246	29233.8711	27660.5215	25838.5723	23896.2578	22028.4141	20026.998	18096.9805	16153.6621	14249.7588	12531.7285	10884.9414	9282.5518	7679.125	6302.6465	5069.3149	4123.478	3182.0273	2479.1208	1816.5752	1318.717	809.82	326.9119	-98.5394	-458.5418	-841.0318	-1100.1384	-1305.631	-1485.8169	-1631.1675	-1748.4619	-1839.1216
34	C10	naglu	SYBR	341672.2188	343503.625	344248.8438	343761.0938	345320.7812	344953.25	344471.875	343530.5625	342858.6875	342056.875	341353.4062	340493.625	338698.0938	336755.625	334325.0625	331018.375	328540.625	325642.625	322775.25	319383.4375	316699.75	313572.4375	310844.75	308562.0938	304615.3125	301953.4062	299211.8125	295588.9375	291852.7812	287499.5	282986.8125	279067.4062	275392.4375	272765.8438	270169.7188	268837.7812	268114.9375	267009.3125	265616	264489.6562	262835.625	260159.9688	258033.625	255570.6875	252375.5	249552.9375	246417.3906	243207.5625	239140.2344	233914.3594	227377.7812	220874.2656	213725.6719	206604.2656	200236.375	194688.7188	190131.4688	185866.9844	181982.4844	177401.2188	172930.0312	167684.7188	161264.0625	153332.75	143798.3438	132889.0625	121212.4766	108542.4297	96593.6719	85130.7812	75056.7031	66527.0938	60169.7617	55630.9883	52313.2656	50305.668	48623.625	47055.9688	45801.6602	44337.3125	42926.9414	41553.3125	39986.6367	38639.3359	37071.4922	35397.6719	33707.6016	31966.4004	30306.9922	28552.0879	26543.2422	24579.4531	22710.5039	20788.9844	18985.6387	17139.7188	15383.5117	13816.5693	12238.8262	10741.6309	9445.6992	8209.1582	7190.3149	6372.6006	5656.998	5090.9502	4515.0469	3997.0562	3516.2456	3092.7007	2701.1277	2407.6177	2127.6597	1891.491	1748.5094	1597.6917	1491.6053	1437.7104
35	C11	naglu	SYBR	308612.5	310013.6875	310780.5938	312058.75	311405.375	310552.8125	310539.75	309366.6875	310098.75	309254.3125	309401.125	307046.1875	306303.0625	303849.5938	301217.5938	299065.5312	296624.7188	292928.0625	291171.0625	288376.375	286361.375	284108.4375	280220.1562	277077.7188	275665.9688	272540.4375	269486.3438	266904.7812	263724.4375	258984.5156	256078.7031	252220.6719	247513.4062	244682.5625	241906.2969	239403.6719	237849.3594	236747.1406	236561.6562	235367.1875	234105.3125	232644.1094	231438.2188	229474.4375	226915.9062	224680.1562	221920.0312	218952.9375	215947.6562	211251.875	207011.25	202061.6406	195105.7969	188930.6719	181330.25	176246.9688	171067	167644.1562	163572.6562	159508.6875	155568.9531	151219.9219	146176.7969	140323.3594	132687.2969	123480.6406	112844.4531	101847.4844	90191.3828	79288.6562	69142.0859	60838.0391	54228.8242	49986.8594	47309.543	45205.6719	43670.2344	42322.5	41038.9961	39742.5234	38605.4844	37225.8203	35884.6172	34408.8672	32990	31472.7695	29994.7227	28352.9414	26694.1797	24993.6953	23061.4023	21308.8438	19497.7441	17640.9473	15609.1348	13862.7617	12094.5859	10416.3604	8789.8887	7255.4282	5886.085	4624.2192	3533.2671	2659.9465	1868.7415	1255.5269	696.3751	177.6471	-372.2102	-867.0046	-1295.8894	-1684.0935	-2010.1051	-2318.717	-2527.1228	-2677.0361	-2791.562	-2873.8545
36	C12	naglu	SYBR	311862.6875	312289.4062	312308.9375	312115.7812	311376.25	310933.75	309917.4062	309214.3125	308050.1875	306983.3125	306055.0938	304891.3125	302944.25	301807.75	300625	297927.5938	295280.9688	292543.8125	289686.625	286821.2188	285589.0625	282572.8438	279403.0625	276534.2812	274062.125	271638.5	269120.875	266064.5625	263802.1875	261173.3594	258440.4688	256137.9531	253044.6562	250919.8125	247565.3906	245291.1406	242625.5938	240175.6094	237669.1562	235361.1875	232208.8125	229253	226039.4688	222946.4688	220033.2969	216255.7969	212144.3438	207785.1875	202585.2656	196323.875	188387.4531	179314.5781	170070.3125	159467.8438	147848.9688	136808.4531	125986.8672	115000.1875	104745.8281	94421.9062	85097.2812	77240.0781	70133.6094	64455.9883	60066.2188	56791.625	54818.9805	53230.1172	51688.6641	50390.6641	49403.0469	48172.4609	47205.6172	46229.1602	45079.7852	44162.0156	42851.3203	41820.9141	40564.8594	39340.8867	38127.6289	36962.8203	35608.4805	34019.7109	32610.7422	31118.6992	29640.4648	28032.5078	26298.043	24609.7734	22762.1055	20968.0566	19016.6426	17310.6699	15435.0156	13611.1592	11873.6367	10198.6514	8605.2344	7014.4868	5652.6992	4385.0659	3375.0112	2463.0923	1679.6377	1008.926	419.5786	-177.4787	-739.9619	-1258.115	-1664.1826	-2067.8354	-2381.3557	-2609.1777	-2802.636	-2950.1768	-3087.1907	-3151.1807
37	D1	naglu	SYBR	338248.7812	341098.3125	344597.6875	345190.9375	346263.6562	345665.0312	344952.125	343665.8438	341592	341104.625	339096.3125	337932.25	336999.375	333078.875	329171.4375	327734.4688	325072.25	321975.5625	318140.75	315435.3125	313409.375	311390.0938	308220.75	304150.1875	302015.0312	298032.1562	295478.0625	291652.8125	288359.7812	285160.125	280787.3438	275433.9375	271951.0938	266744.375	263894.4062	261265.3438	258883.0625	257114.4375	257001.4375	255497.1562	253970.875	253052.5	250875.9688	249630.6562	247050.1094	244237.1875	241980.3125	238312.9531	235269	229998.1875	226091.3125	219006.75	212498.875	206133.2188	198525.5312	191744.9688	186571.0469	182446.625	178650.0312	174217.5938	169668.2188	164838.6406	159613.1719	152410.375	143544.0781	133141.9219	121145.6797	108777.0547	95949.4688	84529.75	74303.3438	66410.4062	60647.9609	56997.832	54483.293	52572.5938	50765.1016	49520.6641	47913.2305	46597.6016	44973.6484	43442.4453	42084.4531	40319.7031	38463.6953	36744.3086	34818.7109	32884.0078	31099.6797	28789.5664	26768.0391	24564.0859	22390.5137	20264.4805	18056.4531	16098.377	14021.709	12054.123	10327.8633	8680.9297	7152.5107	5766.6919	4653.4414	3709.9717	2971.6074	2247.9092	1711.2515	1101.2644	467.8735	-85.3067	-569.9165	-1001.9114	-1376.0906	-1672.9258	-1872.4883	-2049.4927	-2140.7427	-2233.144
38	D2	naglu	SYBR	337166.75	340114.375	341364.8125	342428.5	342924.375	342104.5	341505.625	341185.375	340920.0312	339543.9688	338071	336465	334448.1875	331773.4062	329297.8125	326835.6875	324437.3125	321538.5625	318790.2812	316153.4688	313176.3438	310668.6875	308035.9062	305970.8125	302554.5	300021.5938	297311.25	293953.125	291280.8438	288937.0625	286419	283521.0938	280323	277635.2188	274817.6562	272176.125	269798.5312	266391.5625	263865.5625	260723.3281	257307.9375	254320.4531	250698.9062	247758.5312	242796.6875	237846.5156	235010.0938	228540.4531	221810.2344	213560.0312	203151.4844	191920.6406	179600.7969	166665.7031	154644.125	141838.1094	128906.5938	117234.8594	105951.6562	94994.5234	85240.7188	77330.6562	70255.3047	64986.5312	61181.6484	58916.2852	57163.1719	55720.4375	54352.1406	53213.6016	51967.4805	50693	49639.0234	48392.9609	47119.9805	45730.6953	44620.707	43151.3828	41826.6953	40389.4414	39269.125	37723.3281	36431.2188	34688.1367	33035.4727	31371.9434	29807.6113	28039.4141	26281.7324	24560.9844	22595.4316	20621.707	18775.25	16921.5977	15077.4316	13191.8867	11629.3926	9963.7129	8441.6338	7082.8921	5902.7661	4918.5225	4018.0195	3250.1328	2698.8472	2127.9819	1671.7402	1189.1566	791.8188	345.4186	17.4406	-293.6683	-496.0156	-715.7323	-822.6912	-900.6255	-982.2648	-1031.5226
39	D3	naglu	SYBR	279105.6562	281295.25	282815.5	282556.5	283614.25	282721.4375	283342.4375	282400.1562	282590.375	281848.9375	281142.1875	279642.9375	276848.9375	273701.3125	272923.625	270815	268478.6562	264977.1562	263200.75	261368.8125	258043.2812	255691.875	252576.3594	251002.5625	249648.1719	246596.4688	245284.8125	241172.7031	239662.6094	237585.4688	234387.7344	233436.625	230368.3125	227315.1875	225866.7969	223246.3438	220747.2344	218174.5625	216291.9688	213813.1562	210792.9219	207377.375	204440.4062	201903.8906	198026.6094	194545.125	190719.5	186678.6406	180146.8125	173798.3125	164914.625	155014.375	144404.5625	134694.4688	123272.3828	112600.5469	101478.9297	91963.6094	82541.3984	74320.125	67815.6562	62512.4922	58635.4297	55943.8203	54221.0547	52300.1406	51148.0234	50269.8008	49118.4922	48197.0273	46984.0273	45764.0938	45029.5234	43878.1562	42960.3594	41788.6367	40547.4375	39393.6875	38110.375	36931.8828	35682.8359	34562.9375	32943.6602	31376.625	29997.2168	28403.1621	26658.2793	25013.4941	23509.9531	21527.9355	19713.1211	18028.7012	16269.6846	14455.4785	12902.3965	11350.8086	9823.9463	8362.1973	7049.7549	5925.2324	4946.397	4114.6602	3425.2661	2751.4617	2278.7432	1739.7783	1258.4828	777.9855	324.092	-39.3028	-312.4553	-553.5411	-749.2347	-883.4257	-983.1718	-1075.7742	-1143.0367	-1188.1324
40	D4	naglu	SYBR	326632.0938	328174.5	329493.8125	328973.6875	328736.0625	329213.4688	328864.6875	328524.9062	328776.0625	326948.5938	325586.1875	323278.5938	322771.8125	319186.0312	317157.375	315612.125	312095.1875	309539.1875	306156.6875	303758.5625	300651	297717.5	295297.75	292840.0625	290774.875	286793.125	284675.5	281265.4062	277491.5938	275241.5938	271702.9062	267127.6562	263329.125	260011.9062	257827.2031	255956.6094	255451.9062	254647.625	253936.1094	252861.0625	251448.2344	249805.4062	247982.1875	245114.6719	243254.6562	240689.9375	238025.5938	234522.1719	229300.4531	224341.2969	218229.7969	211125.125	203831.1562	197189.3438	190718.7812	185534.3125	180722.7188	177013.9844	172161.2812	167987.4844	163335.7344	157571.4062	150775.0938	141825.3594	131189.0156	119568.1328	107333.1094	95368.25	83738.3438	73444.3281	64520.125	58031.043	53436.25	50533.9766	48526.7031	47027.2461	45417.8203	44067.1328	42665.8945	41316.1016	40016.0547	38541.8906	37169.8398	35733.5156	33890.0234	32073.9414	30423.4004	28677.543	26963.4336	24793.5684	22817.4922	20832.459	18854.3164	16888.6953	14901.6602	13033.5596	11217.5137	9565.8242	8013.4292	6599.8018	5387.416	4332.9009	3500.4565	2742.9768	2111.7434	1552.0686	1010.7052	501.2792	39.8415	-390.8618	-751.9772	-1021.1024	-1234.9559	-1410.4186	-1525.4542	-1630.9841	-1700.2595	-1774.5188
41	D5	naglu	SYBR	310647.875	313318.3125	313046.2188	314224.4688	313186.25	312908.5938	312730.4375	312893.9375	311786.4062	310141.9375	309366.3438	306403.5312	304653.0938	302525.25	300295.0312	297840.6875	296011.625	293833.9688	291015.2812	288153.5	286285.5	283949.9688	280871.125	276900.375	274897.2812	272262.0625	268990.2812	266265.875	262595	258978.1562	254690.0938	249572.2188	246875.8438	244035.9062	240488.875	237449.4688	236593.6406	235461.4375	234202.3125	233919.25	233100.2812	231848.8594	230329.625	228847.9688	225769.0938	224840.8906	221180.0625	219375.5938	215338.5156	212339.875	207272.4219	202002.75	195757.625	189414.0312	182049.0938	177194.0781	171107.8125	167247.0312	163659.4062	160630.5938	156294	152538.8281	147850.5	141464.3438	133564.125	124704.4844	114557.6016	103298.1094	91902.8984	80764.2578	70478.9688	61887.2969	55156.1406	50538.0938	47330.6953	45313.5625	43928.457	42473.9102	41186.4805	40087.5781	38745.4258	37531.7812	36211.5625	34836.2422	33419.5859	31792.4805	30299.3477	28777.8477	27185.3555	25480.5312	23636.0938	21750.4922	19890.3281	18004.2305	16199.2041	14454.3467	12624.5068	10927.2109	9299.3594	7837.541	6498.2705	5220.1157	4165.1826	3295.6675	2592.6155	2022.2104	1486.6716	956.1854	473.9603	55.7296	-340.3787	-727.5877	-1022.4489	-1281.3135	-1469.4023	-1613.1821	-1724.7891	-1793.696
42	D6	naglu	SYBR	337081.1562	339481.2188	339955.3125	340387.1562	340431.75	338908.3125	338325.4688	337817.3125	336229.3438	334975.75	334340.375	332185.125	329786.625	327689.0938	324539.5625	321219.5312	318840.6562	316035.875	314116.125	310863.125	307937.4375	305207.625	302709.25	299135.375	296104.3438	293787.5625	291057.1562	288255.1562	285496.6875	285520.8125	282721.6562	281037.8125	277773.0938	275826.5	272109.5	269345.1875	266176.6562	263903.9688	260793.6719	258134.75	254715.4062	251754.0938	248356.2188	246212.7031	241377.5312	237907.1719	233001.5312	228678.6562	221712.2344	214433.0781	205751.9531	195047.625	183723.3594	171073.0938	158302.9688	145697.1875	132766.6562	120566.7344	108657.1406	97391.2266	87037.2656	78493.1094	71792.5625	66029.2344	62125.9492	59297.8281	57498.8281	55720.5234	54478.1094	53402.3789	52158.6875	51125.0547	49956.625	48544.1875	47249.75	46156.0781	44852.4883	43583.3633	42271.0781	40918.1641	39459.1484	38110.0469	36569.543	35100.7422	33445.9492	31930.75	30176.9922	28385.123	26543.7852	24773.5742	22847.3164	21082.8672	19158.6582	17317.0234	15474.2344	13682.6387	11864.4805	10360.2871	8782.3848	7422.5894	6184.3794	5129.0449	4119.9551	3437.8567	2740.8726	2189.8987	1690.5242	1238.7144	736.0805	385.7562	-11.6326	-288.5208	-492.8444	-671.5834	-858.3853	-968.3833	-1038.6528	-1138.6414
43	D7	naglu	SYBR	320681.5625	323135.875	324053.4062	324500	324193.0625	323115.3125	322429.7812	321427.0625	321266.8438	319893	318714.3125	317140.2188	315540.9375	313345.9688	310601.1562	307657.5	305287.5625	302833.0938	300381.75	297476	294545.375	291312.8125	288555.2812	286023.5625	283410.375	280919.875	278165.5938	274449.6875	272268.8125	269603.9375	266772.1875	263714.25	261333.4844	259271.1875	256404.1719	253544.2031	250500.625	247704.5469	244768.2812	242116.7031	239211.6562	236622.8281	232668.375	229108.9688	225220.9062	221027.0625	216948.3438	211589.1875	204534.8438	196837.2812	186701.1406	175499.875	164272.9062	151518.75	139780.9688	127065.5156	114840.0078	104111.7891	93314.3516	83608.25	75555.2656	69284.6562	64381.9922	60738.0469	58472.7656	56620.5352	55254.957	53947.4336	52707.7656	51692.125	50544.8242	49451.3945	48356.9844	47335.5469	46279.9688	45146.5391	43995.4688	42721.082	41531.9141	40272.1094	39155.5117	37611.3594	36348.7305	34748.8711	33360.0859	31780.2734	30159.3418	28588.2891	26833.6016	25086.8105	23277.5508	21425.209	19689.4297	17992.2188	16153.9258	14608.5947	13118.041	11678.8955	10351.9062	9189.4521	8249.3193	7362.6904	6607.2217	6014.2197	5487.6934	5018.2197	4599.0903	4162.1636	3766.5571	3384.3784	3129.8604	2842.2568	2667.699	2470.7449	2343.6235	2224.4534	2166.2078	2097.0027
44	D8	naglu	SYBR	294775.5312	297104.6875	298753.6875	299605.5312	300074.25	299174	299091.4688	300015.5312	298672.375	297710.7812	296841.0938	294986.3125	293250.5	292045.6562	288956.9688	286321.8438	284385.0938	281035.125	278763.1875	275913.1562	273952.5312	270745.9062	269082.0938	265233.4375	263280.4375	260984.875	258855.6562	256960.4062	253639.875	252361.1875	250277.1562	247189.7344	244691.6875	242522.1875	239046.9375	236529	233575.0938	231443.7188	228951.875	226437.0312	223203.7188	220926.7656	217699.75	214499.5156	210825.25	207198.0469	203276.7188	198771.1875	194418.1562	188342.1406	181097.3438	172337.5156	162636.1719	151750.125	139676.4219	128628.4844	115974.5625	105191.1562	94452.2969	84482.1406	76248.9766	69553.6094	64255.3672	60346.7266	57830.3477	55888.8867	54544.0312	53200.4922	52222.0586	50903.6602	49922.8555	48798.9531	47821.5312	46608.4219	45428.8203	44024.0547	42953.0273	41635.9648	40384.4062	39066.7344	37779.1758	36379.6484	35034.6055	33414.2969	31976.4727	30297.5762	28691.0508	27159.8359	25470.3184	23647.4609	21600.7578	19676.9258	17794.1777	15974.8574	14186.957	12478.8711	10675.8408	9143.9199	7585.0078	6247.5127	5161.6802	4137.1411	3254.062	2553.5823	1930.703	1431.2107	949.3466	399.5282	-61.5988	-509.972	-887.8715	-1225.7562	-1479.6162	-1730.6877	-1914.0001	-1997.7683	-2095.8525	-2144.2212
45	D9	naglu	SYBR	346489.125	347110.875	348532.3125	347761.5625	347295.3125	346915.8438	346721.4375	344782.0625	344587.6875	341781.8125	341005.375	340432.4375	337076.0938	336172.875	333352.9375	330213.5	326863.125	324707.9375	321703.8125	318701.8438	316037.1875	314253.5312	310227.2188	307542.2812	305098.7812	302112.9375	300373.9062	296500.0938	293303.4688	292512.4375	289478.6562	286268.0625	283757.5938	280281.5	277613.5312	275552.9062	272783.6562	269111.875	266962.5938	263426.125	260497.9062	258054.9688	253983.5156	250495.1719	247886.125	243748.875	238815.8438	234068.2812	228881.3906	221774.9688	213433.9531	202859.7031	191315.7969	179635.9062	166673.6875	154509	141550.1719	128867.7188	117255.3125	105094.4297	94280.1875	85211.6953	76758.8438	69739.75	64964	61463.6445	58847.6211	56691.3672	55432.5977	54065.7734	52661.5391	51681.3516	50335.043	49460.1641	48167.9102	46939.1406	45819.8359	44542.7969	43318.4805	41850.3008	40647.6289	39228.043	37667.4336	36252.0273	34782.9922	33282.4844	31662.3164	29925.4727	28369.248	26551.168	24536.3711	22598.207	20649.5781	18807.8809	16798.7598	14970.9512	13192.4053	11556.1426	9912.3926	8278.0703	6924.4326	5633.022	4658.9473	3752.2661	3026.8208	2334.9287	1824.064	1289.1182	836.4906	396.6316	-6.9811	-354.4924	-640.5216	-843.1954	-1031.2898	-1175.1199	-1277.0409	-1382.1469
46	D10	naglu	SYBR	306387.875	307801.4375	309111.875	309764.1875	310619.4062	310248.1875	308667.875	308844.6562	307852.375	307075.6875	306055.1875	304912.875	302598.875	300715.625	298773.3438	295347.8125	292974.4688	290387.5	287326.75	284318.6875	282060.0625	279296.375	276511.0938	274335.2188	270299.7812	267435.125	265843.4062	261834.5	258430.7344	254907.2188	250454.0625	246533.5781	242511.2031	238096.7656	234469.375	231121.0781	228258.5	226647.4688	226084.75	225741.7344	224374.6719	223093.25	221743.1875	219742.3281	218265.6406	215707.4375	213368.0781	211180.2188	207700.7188	204740.8281	200858.5469	195690.5	190114.5	184678.2812	177585.125	171384.4062	166272.4531	162035.4062	158164.5156	154817.4531	150785.3906	147071.9062	143025.7812	137889.5938	131711.5469	123559.1328	114365.625	103794.5859	92557.6953	81290.0312	71017.9375	62087.5469	55260.9062	50592.9141	47302.9141	45277.5703	43741.8281	42244.4844	40974.0078	39783.4844	38526.375	37219.7188	35973.3203	34593.3281	33078.7656	31613.5488	30046.5664	28421.3555	26697.8145	25035.5547	23250.4141	21272.5566	19347.5977	17527.207	15611.752	13780.3594	12034.1377	10297.5654	8736.1699	7197.9531	5731.7544	4472.7666	3328.3364	2482.6194	1739.208	1142.1958	567.0143	56.1749	-446.4266	-922.2263	-1353.3621	-1756.655	-2102.5264	-2416.0823	-2655.8611	-2812.7939	-2975.6812	-3054.6577
