"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"89","20","5",5,7,5,8,8,10,3,8,7,6,13,3,5,6,8,2,56,51,107,7,23,6.54205607476636,21.4953271028037,47.6635514018692,52.3364485981308
"90","20","6",9,5,7,2,7,4,2,2,5,4,4,2,2,2,2,1,39,24,63,10,8,15.8730158730159,12.6984126984127,38.0952380952381,61.9047619047619
"91","21","1",1,1,1,4,1,11,8,13,1,4,10,17,4,17,13,27,41,95,136,28,21,20.5882352941176,15.4411764705882,69.8529411764706,30.1470588235294
"92","21","2",1,1,4,4,3,4,6,10,1,7,3,12,5,11,10,27,33,79,112,28,7,25,6.25,70.5357142857143,29.4642857142857
"93","21","3",0,1,1,1,1,11,6,10,1,1,11,15,1,15,10,20,31,77,108,20,22,18.5185185185185,20.3703703703704,71.2962962962963,28.7037037037037
"94","21","4",0,1,3,3,2,3,2,6,1,5,2,5,4,4,5,46,20,75,95,46,5,48.4210526315789,5.26315789473684,78.9473684210526,21.0526315789474
"95","21","5",0,0,1,2,0,3,2,7,0,3,2,8,3,7,8,39,16,72,88,39,5,44.3181818181818,5.68181818181818,81.8181818181818,18.1818181818182
"96","21","6",0,0,0,1,1,2,1,6,0,1,3,6,0,8,7,59,12,86,98,59,5,60.2040816326531,5.10204081632653,87.7551020408163,12.2448979591837
"97","22","1",0,2,2,1,2,2,0,3,2,1,1,2,1,1,3,14,13,27,40,14,3,35,7.5,67.5,32.5
"98","22","2",0,0,0,1,0,2,0,1,0,1,2,0,1,1,1,1,5,9,14,1,4,7.14285714285714,28.5714285714286,64.2857142857143,35.7142857142857
"99","22","3",0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,7,7,14,0,11,0,78.5714285714286,50,50
