* Block Type = 96well
* Chemistry = SYBR_GREEN
* Experiment File Name = D:\Applied Biosystems\StepOne Software v2.3\experiments\Lardelli\Karissa\20240112 KB naglu genotyping salbutamol exp 1-3.eds
* Experiment Run End Time = 2024-01-12 07:20:34 AM PST
* Instrument Type = steponeplus
* Passive Reference = 

[Melt Region Temperature Data]
Well	Well Location	Target	Reporter Dye	Reading 1	Reading 2	Reading 3	Reading 4	Reading 5	Reading 6	Reading 7	Reading 8	Reading 9	Reading 10	Reading 11	Reading 12	Reading 13	Reading 14	Reading 15	Reading 16	Reading 17	Reading 18	Reading 19	Reading 20	Reading 21	Reading 22	Reading 23	Reading 24	Reading 25	Reading 26	Reading 27	Reading 28	Reading 29	Reading 30	Reading 31	Reading 32	Reading 33	Reading 34	Reading 35	Reading 36	Reading 37	Reading 38	Reading 39	Reading 40	Reading 41	Reading 42	Reading 43	Reading 44	Reading 45	Reading 46	Reading 47	Reading 48	Reading 49	Reading 50	Reading 51	Reading 52	Reading 53	Reading 54	Reading 55	Reading 56	Reading 57	Reading 58	Reading 59	Reading 60	Reading 61	Reading 62	Reading 63	Reading 64	Reading 65	Reading 66	Reading 67	Reading 68	Reading 69	Reading 70	Reading 71	Reading 72	Reading 73	Reading 74	Reading 75	Reading 76	Reading 77	Reading 78	Reading 79	Reading 80	Reading 81	Reading 82	Reading 83	Reading 84	Reading 85	Reading 86	Reading 87	Reading 88	Reading 89	Reading 90	Reading 91	Reading 92	Reading 93	Reading 94	Reading 95	Reading 96	Reading 97	Reading 98	Reading 99	Reading 100	Reading 101	Reading 102	Reading 103	Reading 104	Reading 105	Reading 106	Reading 107	Reading 108	Reading 109	Reading 110	Reading 111	Reading 112	Reading 113	Reading 114	Reading 115	Reading 116	Reading 117	Reading 118
43	D7	naglu	SYBR	70.0988	70.2899	70.4947	70.6966	70.9081	71.1181	71.3255	71.5321	71.7348	71.944	72.1475	72.3551	72.5597	72.764	72.9739	73.1744	73.3817	73.5802	73.7859	73.9878	74.1883	74.3891	74.5979	74.8039	75.005	75.208	75.4047	75.6103	75.811	76.0111	76.2133	76.4126	76.6148	76.8168	77.0243	77.2286	77.4335	77.6391	77.8434	78.0491	78.2538	78.4566	78.6618	78.8696	79.0738	79.276	79.4814	79.686	79.8916	80.0953	80.3007	80.508	80.7053	80.9057	81.1087	81.3105	81.5186	81.7189	81.9252	82.1293	82.3337	82.5309	82.7323	82.9348	83.1422	83.3468	83.5486	83.7491	83.9543	84.1582	84.3628	84.5702	84.7725	84.9693	85.1787	85.3826	85.5877	85.7966	85.9974	86.2012	86.4039	86.6029	86.8085	87.0168	87.2259	87.4319	87.6327	87.8306	88.0328	88.2352	88.4417	88.6417	88.8478	89.0465	89.2508	89.4533	89.6599	89.8623	90.064	90.2656	90.4681	90.6733	90.882	91.0882	91.2919	91.4967	91.701	91.9011	92.1113	92.3139	92.521	92.727	92.9298	93.1337	93.3399	93.5464	93.7583	93.965
44	D8	naglu	SYBR	70.1126	70.3037	70.5085	70.7104	70.9219	71.1319	71.3393	71.5459	71.7486	71.9578	72.1613	72.3689	72.5735	72.7778	72.9877	73.1882	73.3955	73.594	73.7997	74.0016	74.2021	74.4029	74.6117	74.8177	75.0188	75.2218	75.4185	75.6241	75.8248	76.0249	76.2271	76.4264	76.6286	76.8306	77.0381	77.2424	77.4473	77.6529	77.8572	78.0629	78.2676	78.4704	78.6756	78.8834	79.0876	79.2898	79.4952	79.6998	79.9054	80.1091	80.3145	80.5218	80.7191	80.9195	81.1225	81.3243	81.5324	81.7327	81.939	82.1431	82.3475	82.5447	82.7461	82.9486	83.156	83.3606	83.5624	83.7629	83.9681	84.172	84.3766	84.584	84.7863	84.9831	85.1925	85.3964	85.6015	85.8104	86.0112	86.215	86.4177	86.6167	86.8223	87.0306	87.2397	87.4457	87.6465	87.8444	88.0466	88.249	88.4555	88.6555	88.8616	89.0603	89.2646	89.4671	89.6737	89.8761	90.0778	90.2794	90.4819	90.6871	90.8958	91.102	91.3057	91.5105	91.7148	91.9149	92.1251	92.3277	92.5348	92.7408	92.9436	93.1475	93.3537	93.5602	93.7721	93.9788
45	D9	naglu	SYBR	70.129	70.3225	70.5289	70.733	70.9401	71.153	71.3627	71.5695	71.7725	71.9825	72.1873	72.3919	72.5968	72.8025	73.0117	73.2112	73.4221	73.6206	73.8266	74.0316	74.2329	74.4358	74.6394	74.8447	75.047	75.2516	75.4518	75.6532	75.8508	76.0559	76.2571	76.4584	76.6598	76.8623	77.0703	77.2758	77.4777	77.6868	77.8926	78.0998	78.3044	78.5061	78.7123	78.9184	79.1215	79.327	79.5309	79.7324	79.9421	80.1474	80.3506	80.5564	80.7557	80.9588	81.1595	81.3647	81.5734	81.7749	81.9801	82.1834	82.3853	82.5847	82.7882	82.9874	83.1971	83.4018	83.602	83.804	84.0095	84.2143	84.4195	84.6268	84.8294	85.028	85.2351	85.439	85.6455	85.8542	86.0575	86.2617	86.4644	86.6643	86.8719	87.0794	87.2883	87.4934	87.697	87.8942	88.0938	88.2979	88.5082	88.7062	88.9111	89.1101	89.3145	89.5217	89.7257	89.9294	90.1291	90.3323	90.5338	90.7384	90.9481	91.1537	91.3563	91.562	91.7668	91.9724	92.1806	92.3847	92.5887	92.7973	93.0022	93.205	93.4152	93.6169	93.8309	94.0384
46	D10	naglu	SYBR	70.1431	70.3366	70.543	70.7471	70.9542	71.1671	71.3768	71.5836	71.7866	71.9966	72.2014	72.406	72.6109	72.8166	73.0258	73.2253	73.4362	73.6347	73.8407	74.0457	74.247	74.4499	74.6535	74.8588	75.0611	75.2657	75.4659	75.6673	75.8649	76.07	76.2712	76.4725	76.6739	76.8764	77.0844	77.2899	77.4918	77.7009	77.9067	78.1139	78.3185	78.5202	78.7264	78.9325	79.1356	79.3411	79.545	79.7465	79.9562	80.1615	80.3647	80.5705	80.7698	80.9729	81.1736	81.3788	81.5875	81.789	81.9942	82.1975	82.3994	82.5988	82.8023	83.0015	83.2112	83.4159	83.6161	83.8181	84.0236	84.2284	84.4336	84.6409	84.8435	85.0421	85.2492	85.4531	85.6596	85.8683	86.0716	86.2758	86.4785	86.6784	86.886	87.0935	87.3024	87.5075	87.7111	87.9083	88.1079	88.312	88.5223	88.7203	88.9252	89.1242	89.3286	89.5358	89.7398	89.9435	90.1432	90.3464	90.5479	90.7525	90.9622	91.1678	91.3704	91.5761	91.7809	91.9865	92.1947	92.3988	92.6028	92.8114	93.0163	93.2191	93.4293	93.631	93.845	94.0525
47	D11	naglu	SYBR	70.1542	70.3489	70.5505	70.757	70.9672	71.1754	71.3839	71.5893	71.7946	72.0085	72.2116	72.4163	72.6222	72.8259	73.0331	73.2345	73.4423	73.6411	73.8465	74.0545	74.2561	74.4559	74.6614	74.8638	75.0687	75.2723	75.4708	75.6716	75.8745	76.0769	76.2775	76.4758	76.6807	76.8827	77.0894	77.2949	77.4972	77.704	77.9107	78.117	78.3235	78.5218	78.7286	78.9348	79.1387	79.3413	79.5462	79.7483	79.9611	80.163	80.3686	80.5745	80.7707	80.9745	81.1756	81.3816	81.5896	81.7872	81.9973	82.2002	82.4013	82.5979	82.7997	83.0028	83.2113	83.4178	83.6183	83.8184	84.0246	84.2303	84.4369	84.6417	84.8429	85.0439	85.2492	85.4533	85.6572	85.8673	86.0691	86.2733	86.4771	86.6757	86.8818	87.089	87.3005	87.505	87.7076	87.9097	88.1115	88.3123	88.5189	88.7186	88.9229	89.1262	89.3243	89.53	89.7385	89.9367	90.1387	90.3436	90.5478	90.7531	90.9597	91.1688	91.3705	91.5749	91.7795	91.9821	92.1887	92.3978	92.5987	92.8066	93.0109	93.2169	93.4252	93.6302	93.8392	94.05
48	D12	naglu	SYBR	70.1688	70.3635	70.5651	70.7716	70.9818	71.19	71.3985	71.6039	71.8092	72.0231	72.2262	72.4309	72.6368	72.8405	73.0477	73.2491	73.4569	73.6557	73.8611	74.0691	74.2707	74.4705	74.676	74.8784	75.0833	75.2869	75.4854	75.6862	75.8891	76.0915	76.2921	76.4904	76.6953	76.8973	77.104	77.3095	77.5118	77.7186	77.9253	78.1316	78.3381	78.5364	78.7432	78.9494	79.1533	79.3559	79.5608	79.7629	79.9757	80.1776	80.3832	80.5891	80.7853	80.9891	81.1902	81.3962	81.6042	81.8018	82.0119	82.2148	82.4159	82.6125	82.8143	83.0174	83.2259	83.4324	83.6329	83.833	84.0392	84.2449	84.4515	84.6563	84.8575	85.0585	85.2638	85.4679	85.6718	85.8819	86.0837	86.2879	86.4917	86.6903	86.8964	87.1036	87.3151	87.5196	87.7222	87.9243	88.1261	88.3269	88.5335	88.7332	88.9375	89.1408	89.3389	89.5446	89.7531	89.9513	90.1533	90.3582	90.5624	90.7677	90.9743	91.1834	91.3851	91.5895	91.7941	91.9967	92.2033	92.4124	92.6133	92.8212	93.0255	93.2315	93.4398	93.6448	93.8538	94.0646
49	E1	naglu	SYBR	70.01	70.1976	70.401	70.6066	70.8164	71.0253	71.2336	71.4396	71.6462	71.8579	72.0622	72.2656	72.4733	72.6749	72.8823	73.0876	73.2957	73.4944	73.6979	73.9037	74.1051	74.3062	74.5102	74.7108	74.9166	75.1193	75.3188	75.5223	75.7226	75.9255	76.1269	76.3266	76.532	76.7306	76.9421	77.1463	77.3499	77.5549	77.7613	77.9674	78.1719	78.3726	78.5786	78.7866	78.9911	79.1942	79.3999	79.601	79.8101	80.0149	80.2183	80.4242	80.622	80.8257	81.0291	81.2306	81.4391	81.6387	81.845	82.0495	82.2508	82.4497	82.6516	82.8547	83.0617	83.2663	83.4658	83.6711	83.8758	84.0828	84.2861	84.4929	84.6939	84.8928	85.0983	85.3034	85.5096	85.72	85.9186	86.125	86.325	86.5257	86.731	86.9391	87.1507	87.3554	87.5578	87.7561	87.9575	88.1614	88.3661	88.5703	88.7734	88.9727	89.1787	89.3842	89.588	89.7906	89.9909	90.1955	90.3963	90.6028	90.8111	91.0177	91.2191	91.4271	91.629	91.831	92.0429	92.2456	92.4504	92.6585	92.8586	93.0657	93.2746	93.4779	93.6883	93.8983
50	E2	naglu	SYBR	70.0233	70.2109	70.4143	70.6199	70.8297	71.0386	71.2469	71.4529	71.6595	71.8712	72.0755	72.2789	72.4866	72.6882	72.8956	73.1009	73.309	73.5077	73.7112	73.917	74.1184	74.3195	74.5235	74.7241	74.9299	75.1326	75.3321	75.5356	75.7359	75.9388	76.1402	76.3399	76.5453	76.7439	76.9554	77.1596	77.3632	77.5682	77.7746	77.9807	78.1852	78.3859	78.5919	78.7999	79.0044	79.2075	79.4132	79.6143	79.8234	80.0282	80.2316	80.4375	80.6353	80.839	81.0424	81.2439	81.4524	81.652	81.8583	82.0628	82.2641	82.463	82.6649	82.868	83.075	83.2796	83.4791	83.6844	83.8891	84.0961	84.2994	84.5062	84.7072	84.9061	85.1116	85.3167	85.5229	85.7333	85.9319	86.1383	86.3383	86.539	86.7443	86.9524	87.164	87.3687	87.5711	87.7694	87.9708	88.1747	88.3794	88.5836	88.7867	88.986	89.192	89.3975	89.6013	89.8039	90.0042	90.2088	90.4096	90.6161	90.8244	91.031	91.2324	91.4404	91.6423	91.8443	92.0562	92.2589	92.4637	92.6718	92.8719	93.079	93.2879	93.4912	93.7016	93.9116
51	E3	naglu	SYBR	70.037	70.2245	70.4317	70.6358	70.8429	71.0538	71.2652	71.4719	71.675	71.8878	72.0932	72.296	72.5026	72.7061	72.9157	73.1174	73.3252	73.5271	73.7299	73.9347	74.1335	74.3376	74.5421	74.7473	74.9526	75.1549	75.3541	75.5582	75.7587	75.9603	76.1621	76.3608	76.5645	76.7688	76.9755	77.1797	77.3842	77.5923	77.7976	78.0061	78.2073	78.41	78.6183	78.8223	79.0252	79.2302	79.4366	79.6403	79.8482	80.0514	80.2573	80.4651	80.6615	80.8626	81.0676	81.2701	81.4795	81.6789	81.8846	82.0903	82.2921	82.4909	82.6932	82.8962	83.1034	83.3077	83.508	83.7109	83.9183	84.1246	84.329	84.5364	84.7385	84.9368	85.1401	85.3495	85.5555	85.7643	85.9645	86.1712	86.3728	86.5691	86.7765	86.9852	87.1952	87.3991	87.6017	87.8037	88.003	88.2063	88.4123	88.6138	88.8174	89.0193	89.224	89.4283	89.6343	89.8337	90.0354	90.2408	90.443	90.6499	90.8578	91.068	91.2675	91.4735	91.6774	91.8792	92.0883	92.2944	92.4981	92.7077	92.908	93.1143	93.324	93.5261	93.7414	93.9486
52	E4	naglu	SYBR	70.0498	70.2373	70.4445	70.6486	70.8557	71.0666	71.278	71.4847	71.6878	71.9006	72.106	72.3088	72.5154	72.7189	72.9285	73.1302	73.338	73.5399	73.7427	73.9475	74.1463	74.3504	74.5549	74.7601	74.9654	75.1677	75.3669	75.571	75.7715	75.9731	76.1749	76.3736	76.5773	76.7816	76.9883	77.1925	77.397	77.6051	77.8104	78.0189	78.2201	78.4228	78.6311	78.8351	79.038	79.243	79.4494	79.6531	79.861	80.0642	80.2701	80.4779	80.6743	80.8754	81.0804	81.2829	81.4923	81.6917	81.8974	82.1031	82.3049	82.5037	82.706	82.909	83.1162	83.3205	83.5208	83.7237	83.9311	84.1374	84.3418	84.5492	84.7513	84.9496	85.1529	85.3623	85.5683	85.7771	85.9773	86.184	86.3856	86.5819	86.7893	86.998	87.208	87.4119	87.6145	87.8165	88.0158	88.2191	88.4251	88.6266	88.8302	89.0321	89.2368	89.4411	89.6471	89.8465	90.0482	90.2536	90.4558	90.6627	90.8706	91.0808	91.2803	91.4863	91.6902	91.892	92.1011	92.3072	92.5109	92.7205	92.9208	93.1271	93.3368	93.5389	93.7542	93.9614
53	E5	naglu	SYBR	70.0601	70.2531	70.4581	70.6624	70.8712	71.0818	71.29	71.4964	71.7022	71.9125	72.1165	72.3213	72.529	72.7323	72.9419	73.1436	73.3524	73.5514	73.7573	73.9606	74.1624	74.3634	74.5682	74.7719	74.9765	75.1807	75.3789	75.5797	75.782	75.9845	76.1882	76.3878	76.5919	76.7926	77.0012	77.2012	77.4096	77.6159	77.824	78.0328	78.2368	78.4348	78.6438	78.8497	79.0532	79.2564	79.4616	79.6633	79.8725	80.0759	80.2813	80.4908	80.6857	80.8882	81.0926	81.2958	81.5014	81.7035	81.9076	82.116	82.3142	82.5154	82.7175	82.921	83.1278	83.3342	83.5357	83.7373	83.9421	84.1487	84.3538	84.5612	84.7603	84.9627	85.1657	85.3716	85.5786	85.7879	85.9899	86.1942	86.3969	86.5939	86.8021	87.0123	87.2209	87.4263	87.6287	87.8301	88.0297	88.2335	88.4397	88.6388	88.8442	89.0433	89.2486	89.4536	89.6581	89.8599	90.0611	90.2665	90.47	90.6753	90.8854	91.0917	91.2907	91.4965	91.702	91.9067	92.114	92.3189	92.5222	92.7298	92.9305	93.1416	93.344	93.5513	93.7629	93.9713
54	E6	naglu	SYBR	70.0727	70.2657	70.4707	70.675	70.8838	71.0944	71.3026	71.509	71.7148	71.9251	72.1291	72.3339	72.5416	72.7449	72.9545	73.1562	73.365	73.564	73.7699	73.9732	74.175	74.376	74.5808	74.7845	74.9891	75.1933	75.3915	75.5923	75.7946	75.9971	76.2008	76.4004	76.6045	76.8052	77.0138	77.2138	77.4222	77.6285	77.8366	78.0454	78.2494	78.4474	78.6564	78.8623	79.0658	79.269	79.4742	79.6759	79.8851	80.0885	80.2939	80.5034	80.6983	80.9008	81.1052	81.3084	81.514	81.7161	81.9202	82.1286	82.3268	82.528	82.7301	82.9336	83.1404	83.3468	83.5483	83.7499	83.9547	84.1613	84.3664	84.5738	84.7729	84.9753	85.1783	85.3842	85.5912	85.8005	86.0025	86.2068	86.4095	86.6065	86.8147	87.0249	87.2335	87.4389	87.6413	87.8427	88.0423	88.2461	88.4523	88.6514	88.8568	89.0559	89.2612	89.4662	89.6707	89.8725	90.0737	90.2791	90.4826	90.6879	90.898	91.1043	91.3033	91.5091	91.7146	91.9193	92.1266	92.3315	92.5348	92.7424	92.9431	93.1542	93.3566	93.5639	93.7755	93.9839
55	E7	naglu	SYBR	70.0994	70.2905	70.4953	70.6972	70.9087	71.1187	71.3261	71.5327	71.7354	71.9446	72.1481	72.3557	72.5603	72.7646	72.9745	73.175	73.3823	73.5808	73.7865	73.9884	74.1889	74.3897	74.5985	74.8045	75.0056	75.2086	75.4053	75.6109	75.8116	76.0117	76.2139	76.4132	76.6154	76.8174	77.0249	77.2292	77.4341	77.6397	77.844	78.0497	78.2544	78.4572	78.6624	78.8702	79.0744	79.2766	79.482	79.6866	79.8922	80.0959	80.3013	80.5086	80.7059	80.9063	81.1093	81.3111	81.5192	81.7195	81.9258	82.1299	82.3343	82.5315	82.7329	82.9354	83.1428	83.3474	83.5492	83.7497	83.9549	84.1588	84.3634	84.5708	84.7731	84.9699	85.1793	85.3832	85.5883	85.7972	85.998	86.2018	86.4045	86.6035	86.8091	87.0174	87.2265	87.4325	87.6333	87.8312	88.0334	88.2358	88.4423	88.6423	88.8484	89.0471	89.2514	89.4539	89.6605	89.8629	90.0646	90.2662	90.4687	90.6739	90.8826	91.0888	91.2925	91.4973	91.7016	91.9017	92.1119	92.3145	92.5216	92.7276	92.9304	93.1343	93.3405	93.547	93.7589	93.9656
56	E8	naglu	SYBR	70.112	70.3031	70.5079	70.7098	70.9213	71.1313	71.3387	71.5453	71.748	71.9572	72.1607	72.3683	72.5729	72.7772	72.9871	73.1876	73.3949	73.5934	73.7991	74.001	74.2015	74.4023	74.6111	74.8171	75.0182	75.2212	75.4179	75.6235	75.8242	76.0243	76.2265	76.4258	76.628	76.83	77.0375	77.2418	77.4467	77.6523	77.8566	78.0623	78.267	78.4698	78.675	78.8828	79.087	79.2892	79.4946	79.6992	79.9048	80.1085	80.3139	80.5212	80.7185	80.9189	81.1219	81.3237	81.5318	81.7321	81.9384	82.1425	82.3469	82.5441	82.7455	82.948	83.1554	83.36	83.5618	83.7623	83.9675	84.1714	84.376	84.5834	84.7857	84.9825	85.1919	85.3958	85.6009	85.8098	86.0106	86.2144	86.4171	86.6161	86.8217	87.03	87.2391	87.4451	87.6459	87.8438	88.046	88.2484	88.4549	88.6549	88.861	89.0597	89.264	89.4665	89.6731	89.8755	90.0772	90.2788	90.4813	90.6865	90.8952	91.1014	91.3051	91.5099	91.7142	91.9143	92.1245	92.3271	92.5342	92.7402	92.943	93.1469	93.3531	93.5596	93.7715	93.9782
57	E9	naglu	SYBR	70.1297	70.3232	70.5296	70.7337	70.9408	71.1537	71.3634	71.5702	71.7732	71.9832	72.188	72.3926	72.5975	72.8032	73.0124	73.2119	73.4228	73.6213	73.8273	74.0323	74.2336	74.4365	74.6401	74.8454	75.0477	75.2523	75.4525	75.6539	75.8515	76.0566	76.2578	76.4591	76.6605	76.863	77.071	77.2765	77.4784	77.6875	77.8933	78.1005	78.3051	78.5068	78.713	78.9191	79.1222	79.3277	79.5316	79.7331	79.9428	80.1481	80.3513	80.5571	80.7564	80.9595	81.1602	81.3654	81.5741	81.7756	81.9808	82.1841	82.386	82.5854	82.7889	82.9881	83.1978	83.4025	83.6027	83.8047	84.0102	84.215	84.4202	84.6275	84.8301	85.0287	85.2358	85.4397	85.6462	85.8549	86.0582	86.2624	86.4651	86.665	86.8726	87.0801	87.289	87.4941	87.6977	87.8949	88.0945	88.2986	88.5089	88.7069	88.9118	89.1108	89.3152	89.5224	89.7264	89.9301	90.1298	90.333	90.5345	90.7391	90.9488	91.1544	91.357	91.5627	91.7675	91.9731	92.1813	92.3854	92.5894	92.798	93.0029	93.2057	93.4159	93.6176	93.8316	94.0391
58	E10	naglu	SYBR	70.1425	70.336	70.5424	70.7465	70.9536	71.1665	71.3762	71.583	71.786	71.996	72.2008	72.4054	72.6103	72.816	73.0252	73.2247	73.4356	73.6341	73.8401	74.0451	74.2464	74.4493	74.6529	74.8582	75.0605	75.2651	75.4653	75.6667	75.8643	76.0694	76.2706	76.4719	76.6733	76.8758	77.0838	77.2893	77.4912	77.7003	77.9061	78.1133	78.3179	78.5196	78.7258	78.9319	79.135	79.3405	79.5444	79.7459	79.9556	80.1609	80.3641	80.5699	80.7692	80.9723	81.173	81.3782	81.5869	81.7884	81.9936	82.1969	82.3988	82.5982	82.8017	83.0009	83.2106	83.4153	83.6155	83.8175	84.023	84.2278	84.433	84.6403	84.8429	85.0415	85.2486	85.4525	85.659	85.8677	86.071	86.2752	86.4779	86.6778	86.8854	87.0929	87.3018	87.5069	87.7105	87.9077	88.1073	88.3114	88.5217	88.7197	88.9246	89.1236	89.328	89.5352	89.7392	89.9429	90.1426	90.3458	90.5473	90.7519	90.9616	91.1672	91.3698	91.5755	91.7803	91.9859	92.1941	92.3982	92.6022	92.8108	93.0157	93.2185	93.4287	93.6304	93.8444	94.0519
59	E11	naglu	SYBR	70.1549	70.3496	70.5512	70.7577	70.9679	71.1761	71.3846	71.59	71.7953	72.0092	72.2123	72.417	72.6229	72.8266	73.0338	73.2352	73.443	73.6418	73.8472	74.0552	74.2568	74.4566	74.6621	74.8645	75.0694	75.273	75.4715	75.6723	75.8752	76.0776	76.2782	76.4765	76.6814	76.8834	77.0901	77.2956	77.4979	77.7047	77.9114	78.1177	78.3242	78.5225	78.7293	78.9355	79.1394	79.342	79.5469	79.749	79.9618	80.1637	80.3693	80.5752	80.7714	80.9752	81.1763	81.3823	81.5903	81.7879	81.998	82.2009	82.402	82.5986	82.8004	83.0035	83.212	83.4185	83.619	83.8191	84.0253	84.231	84.4376	84.6424	84.8436	85.0446	85.2499	85.454	85.6579	85.868	86.0698	86.274	86.4778	86.6764	86.8825	87.0897	87.3012	87.5057	87.7083	87.9104	88.1122	88.313	88.5196	88.7193	88.9236	89.1269	89.325	89.5307	89.7392	89.9374	90.1394	90.3443	90.5485	90.7538	90.9604	91.1695	91.3712	91.5756	91.7802	91.9828	92.1894	92.3985	92.5994	92.8073	93.0116	93.2176	93.4259	93.6309	93.8399	94.0507
60	E12	naglu	SYBR	70.1682	70.3629	70.5645	70.771	70.9812	71.1894	71.3979	71.6033	71.8086	72.0225	72.2256	72.4303	72.6362	72.8399	73.0471	73.2485	73.4563	73.6551	73.8605	74.0685	74.2701	74.4699	74.6754	74.8778	75.0827	75.2863	75.4848	75.6856	75.8885	76.0909	76.2915	76.4898	76.6947	76.8967	77.1034	77.3089	77.5112	77.718	77.9247	78.131	78.3375	78.5358	78.7426	78.9488	79.1527	79.3553	79.5602	79.7623	79.9751	80.177	80.3826	80.5885	80.7847	80.9885	81.1896	81.3956	81.6036	81.8012	82.0113	82.2142	82.4153	82.6119	82.8137	83.0168	83.2253	83.4318	83.6323	83.8324	84.0386	84.2443	84.4509	84.6557	84.8569	85.0579	85.2632	85.4673	85.6712	85.8813	86.0831	86.2873	86.4911	86.6897	86.8958	87.103	87.3145	87.519	87.7216	87.9237	88.1255	88.3263	88.5329	88.7326	88.9369	89.1402	89.3383	89.544	89.7525	89.9507	90.1527	90.3576	90.5618	90.7671	90.9737	91.1828	91.3845	91.5889	91.7935	91.9961	92.2027	92.4118	92.6127	92.8206	93.0249	93.2309	93.4392	93.6442	93.8532	94.064
61	F1	naglu	SYBR	70.0107	70.1983	70.4017	70.6073	70.8171	71.026	71.2343	71.4403	71.6469	71.8586	72.0629	72.2663	72.474	72.6756	72.883	73.0883	73.2964	73.4951	73.6986	73.9044	74.1058	74.3069	74.5109	74.7115	74.9173	75.12	75.3195	75.523	75.7233	75.9262	76.1276	76.3273	76.5327	76.7313	76.9428	77.147	77.3506	77.5556	77.762	77.9681	78.1726	78.3733	78.5793	78.7873	78.9918	79.1949	79.4006	79.6017	79.8108	80.0156	80.219	80.4249	80.6227	80.8264	81.0298	81.2313	81.4398	81.6394	81.8457	82.0502	82.2515	82.4504	82.6523	82.8554	83.0624	83.267	83.4665	83.6718	83.8765	84.0835	84.2868	84.4936	84.6946	84.8935	85.099	85.3041	85.5103	85.7207	85.9193	86.1257	86.3257	86.5264	86.7317	86.9398	87.1514	87.3561	87.5585	87.7568	87.9582	88.1621	88.3668	88.571	88.7741	88.9734	89.1794	89.3849	89.5887	89.7913	89.9916	90.1962	90.397	90.6035	90.8118	91.0184	91.2198	91.4278	91.6297	91.8317	92.0436	92.2463	92.4511	92.6592	92.8593	93.0664	93.2753	93.4786	93.689	93.899
62	F2	naglu	SYBR	70.0227	70.2103	70.4137	70.6193	70.8291	71.038	71.2463	71.4523	71.6589	71.8706	72.0749	72.2783	72.486	72.6876	72.895	73.1003	73.3084	73.5071	73.7106	73.9164	74.1178	74.3189	74.5229	74.7235	74.9293	75.132	75.3315	75.535	75.7353	75.9382	76.1396	76.3393	76.5447	76.7433	76.9548	77.159	77.3626	77.5676	77.774	77.9801	78.1846	78.3853	78.5913	78.7993	79.0038	79.2069	79.4126	79.6137	79.8228	80.0276	80.231	80.4369	80.6347	80.8384	81.0418	81.2433	81.4518	81.6514	81.8577	82.0622	82.2635	82.4624	82.6643	82.8674	83.0744	83.279	83.4785	83.6838	83.8885	84.0955	84.2988	84.5056	84.7066	84.9055	85.111	85.3161	85.5223	85.7327	85.9313	86.1377	86.3377	86.5384	86.7437	86.9518	87.1634	87.3681	87.5705	87.7688	87.9702	88.1741	88.3788	88.583	88.7861	88.9854	89.1914	89.3969	89.6007	89.8033	90.0036	90.2082	90.409	90.6155	90.8238	91.0304	91.2318	91.4398	91.6417	91.8437	92.0556	92.2583	92.4631	92.6712	92.8713	93.0784	93.2873	93.4906	93.701	93.911
63	F3	naglu	SYBR	70.0377	70.2252	70.4324	70.6365	70.8436	71.0545	71.2659	71.4726	71.6757	71.8885	72.0939	72.2967	72.5033	72.7068	72.9164	73.1181	73.3259	73.5278	73.7306	73.9354	74.1342	74.3383	74.5428	74.748	74.9533	75.1556	75.3548	75.5589	75.7594	75.961	76.1628	76.3615	76.5652	76.7695	76.9762	77.1804	77.3849	77.593	77.7983	78.0068	78.208	78.4107	78.619	78.823	79.0259	79.2309	79.4373	79.641	79.8489	80.0521	80.258	80.4658	80.6622	80.8633	81.0683	81.2708	81.4802	81.6796	81.8853	82.091	82.2928	82.4916	82.6939	82.8969	83.1041	83.3084	83.5087	83.7116	83.919	84.1253	84.3297	84.5371	84.7392	84.9375	85.1408	85.3502	85.5562	85.765	85.9652	86.1719	86.3735	86.5698	86.7772	86.9859	87.1959	87.3998	87.6024	87.8044	88.0037	88.207	88.413	88.6145	88.8181	89.02	89.2247	89.429	89.635	89.8344	90.0361	90.2415	90.4437	90.6506	90.8585	91.0687	91.2682	91.4742	91.6781	91.8799	92.089	92.2951	92.4988	92.7084	92.9087	93.115	93.3247	93.5268	93.7421	93.9493
64	F4	naglu	SYBR	70.0491	70.2366	70.4438	70.6479	70.855	71.0659	71.2773	71.484	71.6871	71.8999	72.1053	72.3081	72.5147	72.7182	72.9278	73.1295	73.3373	73.5392	73.742	73.9468	74.1456	74.3497	74.5542	74.7594	74.9647	75.167	75.3662	75.5703	75.7708	75.9724	76.1742	76.3729	76.5766	76.7809	76.9876	77.1918	77.3963	77.6044	77.8097	78.0182	78.2194	78.4221	78.6304	78.8344	79.0373	79.2423	79.4487	79.6524	79.8603	80.0635	80.2694	80.4772	80.6736	80.8747	81.0797	81.2822	81.4916	81.691	81.8967	82.1024	82.3042	82.503	82.7053	82.9083	83.1155	83.3198	83.5201	83.723	83.9304	84.1367	84.3411	84.5485	84.7506	84.9489	85.1522	85.3616	85.5676	85.7764	85.9766	86.1833	86.3849	86.5812	86.7886	86.9973	87.2073	87.4112	87.6138	87.8158	88.0151	88.2184	88.4244	88.6259	88.8295	89.0314	89.2361	89.4404	89.6464	89.8458	90.0475	90.2529	90.4551	90.662	90.8699	91.0801	91.2796	91.4856	91.6895	91.8913	92.1004	92.3065	92.5102	92.7198	92.9201	93.1264	93.3361	93.5382	93.7535	93.9607
