* Block Type = 96well
* Chemistry = SYBR_GREEN
* Experiment File Name = D:\Applied Biosystems\StepOne Software v2.3\experiments\Lardelli\Karissa\20240112 KB naglu genotyping salbutamol exp 1-3.eds
* Experiment Run End Time = 2024-01-12 07:20:34 AM PST
* Instrument Type = steponeplus
* Passive Reference = 

[Melt Region Derivative Data]
Well	Well Location	Target	Reporter Dye	Reading 1	Reading 2	Reading 3	Reading 4	Reading 5	Reading 6	Reading 7	Reading 8	Reading 9	Reading 10	Reading 11	Reading 12	Reading 13	Reading 14	Reading 15	Reading 16	Reading 17	Reading 18	Reading 19	Reading 20	Reading 21	Reading 22	Reading 23	Reading 24	Reading 25	Reading 26	Reading 27	Reading 28	Reading 29	Reading 30	Reading 31	Reading 32	Reading 33	Reading 34	Reading 35	Reading 36	Reading 37	Reading 38	Reading 39	Reading 40	Reading 41	Reading 42	Reading 43	Reading 44	Reading 45	Reading 46	Reading 47	Reading 48	Reading 49	Reading 50	Reading 51	Reading 52	Reading 53	Reading 54	Reading 55	Reading 56	Reading 57	Reading 58	Reading 59	Reading 60	Reading 61	Reading 62	Reading 63	Reading 64	Reading 65	Reading 66	Reading 67	Reading 68	Reading 69	Reading 70	Reading 71	Reading 72	Reading 73	Reading 74	Reading 75	Reading 76	Reading 77	Reading 78	Reading 79	Reading 80	Reading 81	Reading 82	Reading 83	Reading 84	Reading 85	Reading 86	Reading 87	Reading 88	Reading 89	Reading 90	Reading 91	Reading 92	Reading 93	Reading 94	Reading 95	Reading 96	Reading 97	Reading 98	Reading 99	Reading 100	Reading 101	Reading 102	Reading 103	Reading 104	Reading 105	Reading 106	Reading 107	Reading 108	Reading 109	Reading 110	Reading 111	Reading 112	Reading 113	Reading 114	Reading 115	Reading 116	Reading 117	Reading 118
29	C5	naglu	SYBR	18911.5859	16483.5117	14051.4023	12168.8545	11204.8301	11261.9834	12236.0381	13934.1025	16164.2031	18754.5859	21527.502	24285.6543	26836.8301	29050.9199	30903.4375	32472.2051	33886.7891	35262.8594	36664.8984	38116.5195	39636	41260.3438	43037.0312	44989.5273	47080.3984	49187.9062	51102.6602	52546.0742	53208.625	52812.4844	51184.0352	48313.6406	44386.9023	39769.4258	34954.4258	30478.0703	26823.7266	24336.4336	23175.0723	23318.4336	24617.1367	26874.6484	29924.0195	33678.2344	38133.2109	43325.1758	49254.1602	55802.0664	62676.2773	69398.9297	75358.4297	79922	82593.9062	83177.6875	81886.4766	79353.875	76529.6406	74493.375	74247.4062	76541.7734	81755.1328	89824.9688	100220.2891	111965.6484	123734.7109	134024.1406	141379.2188	144629.0938	143079.8125	136632.0312	125806.2188	111665.5703	95641.6641	79285.3906	63996.793	50805.0547	40258.0586	32439.2773	27081.8711	23721.6172	21834.6309	20932.6172	20617.7988	20610.2266	20756.7695	21018.2812	21429.7949	22040.0898	22853.875	23803.6562	24763.3164	25590.4688	26170.1191	26437.3633	26374.4316	25992.3633	25311.8887	24352.4707	23131.6641	21671.7227	20008.957	18200.4395	16324.3359	14471.9346	12732.6113	11176.252	9839.1709	8718.9971	7780.3613	6968.8784	6227.4897	5509.3789	4784.4395	4040.3049	3281.2229	2527.2324	1812.619	1180.2064
30	C6	naglu	SYBR	19799.5293	17584.0039	15198.9043	13159.2646	11863.6973	11492.1104	12024.5078	13332.585	15269.3027	17702.2051	20498.707	23494.9004	26490.6562	29278.041	31688.2637	33629.8125	35095.6992	36140.582	36844.9688	37284.9219	37514.7109	37558.5156	37407.7539	37028.0195	36384.832	35485.8047	34424.4062	33389.3125	32621.3281	32324.7852	32581.0332	33312.0703	34318.7148	35370.3477	36301.8672	37066.2812	37732.5273	38440.668	39351.6992	40624.3828	42421.0508	44929.3867	48374.5625	53006.1133	59060.6992	66709.125	75994.6797	86773.7344	98676.9688	111113.2969	123326.9375	134500.0625	143872.3594	150841.4219	155013.8906	156199.75	154363.4531	149572.1406	141974.2969	131824.7031	119532.3047	105692.6953	91068.3672	76510.8281	62842.2344	50734.3945	40619.9883	32659.4922	26766.9141	22678.123	20036.1465	18469.4121	17647.2695	17309.2988	17271.2988	17414.7422	17668.4297	17990.0469	18352.0312	18733.0332	19113.7715	19476.668	19809.918	20115.8887	20418.3574	20761.3066	21192.9062	21739.2891	22382.8027	23059.1855	23675.9375	24141.3691	24387.0879	24375.6309	24094.5215	23546.0449	22739.7656	21690.8164	20423.418	18975.4121	17400.5586	15765.9756	14144.4434	12603.3018	11193.4922	9941.8906	8849.7305	7897.1104	7052.293	6282.2012	5560.7222	4871.4814	4205.1196	3554.4004	2912.8916	2279.9124	1668.5422	1108.4043
31	C7	naglu	SYBR	17370.3574	14594.8428	11825.6221	9701.8428	8631.3408	8703.0713	9767.8398	11592.3193	13968.918	16741.3262	19770.584	22897.4609	25936.4258	28701.8691	31059.9121	32972.3438	34506.543	35798.0352	36983.5859	38152.4258	39344.4297	40587.1914	41929.7969	43431.4258	45105.8555	46854.3438	48434.5547	49490.9141	49636.3984	48561.3789	46135.9844	42475.3594	37944.4805	33097.6406	28562.5527	24905.9375	22519.8262	21562.6484	21970.9648	23529.959	25973.0586	29072.0996	32693.3691	36811.707	41484.7422	46789.6914	52727.7656	59118.2734	65532.8477	71324.6484	75773.6484	78308.5312	78721.8516	77285.9844	74727.5859	72070.8672	70411.0625	70694.8516	73560	79247.0234	87565.0312	97892.4766	109218.2891	120242.3828	129541.4219	135781.7656	137934.7656	135450.7188	128357.4844	117266.125	103276.9922	87795.6953	72289.6641	58037.9844	45939.4922	36427.3633	29502.5371	24854.3691	22012.8047	20479.8203	19813.3125	19664.8281	19788.3848	20037.4648	20354.9707	20751.584	21267.2539	21923.6191	22687.4883	23465.8555	24134.9785	24583.9434	24745.3867	24599.5957	24157.707	23441.1758	22470.5352	21265.6406	19853.0156	18273.418	16585.4512	14862.6162	13184.1406	11621.792	10226.7861	9020.9873	7995.4883	7117.0576	6340.3604	5621.7173	4929.7129	4249.4365	3580.2603	2930.1824	2310.8799	1735.9663	1221.5115	785.4489
32	C8	naglu	SYBR	14316.1895	12177.9395	9951.6494	8134.0767	7090.1968	6958.728	7673.5796	9056.2861	10913.4424	13091.6055	15483.2295	17999.9688	20544.2109	22998.8008	25241.5234	27173.1719	28740.8281	29944.9414	30824.2266	31431.3535	31809.791	31979.7402	31940.7676	31685.8926	31224.5723	30604.1875	29925.9609	29338.2695	29002.6602	29036.6055	29458.5332	30170.4434	30995.0898	31754.0938	32346.2734	32785.7656	33190.7734	33731.4648	34573.7266	35845.8984	37643.0469	40058.8672	43226.6953	47340.4414	52638.0352	59338.1875	67549.125	77177.25	87874.6172	99049.9766	109946.3984	119760.9609	127767.9297	133408.6719	136331.0781	136379.75	133559.3125	127997.3203	119928.8984	109709.7578	97838.4609	84960.7734	71829.5938	59218.7891	47811.6758	38099.3047	30321.5918	24468.248	20333.6719	17601.3848	15927.9629	15003.0264	14578.0176	14470.2061	14553.7842	14747.8906	15005.7988	15304.8975	15636.459	15995.2305	16370.8506	16745.0938	17097.0957	17417.5078	17723.8672	18064.8223	18503.5977	19083.1426	19792.1348	20555.1445	21254.9824	21774.3281	22031.6094	21993.5957	21664.9941	21068.1797	20227.2988	19163.7734	17901.8262	16477.5977	14944.96	13373.874	11841.1279	10417.0703	9152.8037	8071.7314	7167.519	6409.1001	5751.3916	5148.4556	4564.5894	3979.8506	3389.4443	2799.4766	2222.7258	1676.4652	1181.4901	759.7354
33	C9	naglu	SYBR	18529.2852	15933.0107	13277.0703	11166.1689	10024.5234	9986.9922	10936.9854	12630.9814	14827.1387	17354.1895	20110.4453	23016.5742	25964.1016	28797.0938	31338.3203	33440.9336	35034.7344	36145.043	36880.875	37401.8906	37876.8047	38449.875	39223.3711	40251.1094	41533.9961	43007	44521.7227	45842.9492	46667.8398	46675.8828	45605.0586	43340.0117	39985.2344	35883.8594	31556.7402	27578.1582	24435.2871	22429.9219	21657.4941	22049.6328	23450.7637	25689.8965	28631.0215	32201.4375	36401.0938	41289.668	46936.1836	53323.207	60232.7812	67172.5391	73410.8203	78144.7266	80751.1406	81020.1016	79272.6094	76316.0312	73260.1562	71269.1797	71329.8594	74088.9297	79769.2266	88146.5234	98566.3047	109998.7422	121143.1328	130583.9922	136990.3125	139325.4219	137022.3125	130089.0625	119115.4844	105180.4453	89670.4531	74044.7109	59594.2969	47251.8086	37495.1133	30360.7461	25547.5176	22565.3906	20880.8281	20023.9531	19646.082	19533.9316	19593.8457	19817.123	20233.5488	20862.3359	21675.1426	22585.3652	23466.7031	24189.0176	24651.5879	24799.9336	24624.1895	24145.2715	23397.1934	22412.0332	21213.5449	19821.1426	18261.7656	16581.1426	14846.4814	13137.5664	11530.8311	10083.5254	8824.0986	7750.7197	6837.0752	6042.8496	5325.3823	4649.0679	3990.2561	3337.9941	2692.9185	2066.5964	1481.0823	965.7842
34	C10	naglu	SYBR	16546.4922	13773.5439	10794.7227	8287.2197	6767.04	6433.0122	7187.918	8786.6963	10998.9844	13688.8564	16791.1699	20232.2109	23867.4902	27475.9434	30810.209	33664.668	35923.9922	37576.7344	38698.5391	39426.0469	39933.1719	40408.5117	41030.2461	41936.6875	43190.918	44746.3125	46418.4062	47884.1836	48728.4062	48541.9023	47047.207	44205.1797	40260.8398	35706.2266	31174.2188	27295.6328	24562.3203	23236.7617	23331.0586	24653.1738	26902.0664	29778.3672	33077.6406	36741.7695	40852.3398	45562.4492	50980.5039	57042.7422	63429.7031	69572.4766	74764.1953	78350.6953	79934.4297	79520.8203	77559.1094	74864.6406	72452.9531	71337.5781	72348.2422	75999.2891	82412.3125	91283.4688	101891.0625	113153.2188	123746.8438	132284.9062	137527.0156	138580.3594	135051.2812	127114.9297	115489.5234	101317.6328	85974.2656	70837.3359	57070.6289	45467.1992	36388.168	29799.6426	25382.5742	22670.7383	21174.7031	20466.5684	20221.623	20228.5137	20380.457	20652.9219	21067.9473	21647.6328	22372.9805	23166.7266	23909.4141	24477.9277	24782.5977	24784.1289	24487.1152	23920.3887	23117.3379	22104.4434	20899.5078	19518.1113	17984.2148	16339.8623	14648.04	12985.6465	11427.7686	10029.9795	8816.2676	7777.8506	6882.3628	6088.0571	5356.5269	4659.6997	3981.0293	3313.8145	2660.1035	2031.384	1449.0996	941.5112
35	C11	naglu	SYBR	15327.6035	12952.7529	10408.4746	8208.2354	6722.6411	6108.9082	6367.6758	7449.4741	9312.2852	11901.7998	15096.7598	18676.793	22343.5176	25785.0215	28747.002	31086.8848	32793.8984	33972.8242	34797.3594	35446.2539	36053.7305	36696.9609	37424.4883	38294.2422	39379.8242	40730.8594	42309.6406	43945.4766	45340.0195	46125.793	45954.9727	44593.8828	41996.8594	38340.4883	34010.375	29534.998	25482.959	22345.6387	20445.3301	19893.2578	20612.4531	22406.1816	25043.5801	28333.1211	32165.918	36517.8945	41413.4609	46853.0508	52726.6953	58744.4414	64422.0859	69149.3359	72343.8594	73647.8438	73093.0703	71155.6953	68668.1172	66625.7656	65969.5938	67417.5156	71367.5	77850.8125	86505.0391	96569.0625	106926.7344	116228.4844	123091.2188	126337.1953	125218.4609	119571.1406	109862.5625	97114.8672	82713.1953	68138.6875	54692.5898	43287.4883	34359.0391	27905.1758	23613.1641	21014.5684	19616.9473	18989	18803.2617	18849.5117	19029.4141	19332.3457	19792.7246	20438.1758	21249.0059	22147.7871	23020.8203	23754.4414	24263.416	24499.8809	24446.8672	24106.8633	23492.4043	22620.5859	21510.959	20187.4902	18683.9297	17049.8184	15352.4971	13671.7266	12087.2041	10662.7188	9432.6709	8396.3779	7522.4697	6761.2881	6059.9824	5374.6523	4676.7852	3954.9736	3214.6709	2477.4749	1778.7034	1160.7437
36	C12	naglu	SYBR	16106.6924	14666.1445	13107.7695	11772.9551	10923.498	10667.7842	10967.3672	11705.9033	12767.292	14083.4141	15640.7002	17452.6406	19518.6035	21782.5566	24115.5449	26336.2246	28265.3574	29791.6348	30904.1562	31677.3477	32213.166	32588.9648	32839.1445	32973.4102	33006.9492	32971.8164	32910.7461	32858.6328	32834.1875	32837.3047	32852.7266	32856.1094	32824.9023	32754.3379	32672.4551	32646.7402	32771.9922	33144.2109	33834.0039	34878.5352	36301.2539	38150.9219	40538.3398	43648.2344	47715.1914	52969.5195	59565.9375	67511.9609	76616.2969	86472.6016	96493.7891	105993.1875	114291.6406	120817.3516	125172.6719	127146.6484	126682.8438	123824.6953	118676.3594	111401.9297	102258.3984	91635.2734	80067.1406	68200.7969	56718.4531	46237.2461	37214.8477	29890.6328	24280.0527	20220.7109	17448.1289	15671.1289	14625.0508	14095.4336	13919.9629	13980.2666	14192.5635	14500.7852	14869.7305	15276.4756	15700.4727	16117.2549	16502.3672	16845.8848	17168.3223	17523.5078	17978.4062	18577.1992	19310.2207	20108.625	20868.293	21487.4727	21895.8086	22062.4121	21985.5898	21676.0957	21144.1914	20395.4707	19434.6875	18274.3262	16943.7344	15493.8818	13994.3047	12521.8711	11145.1191	9909.917	8831.7451	7897.0391	7072.2944	6317.1641	5596.4199	4886.9902	4179.1631	3474.0598	2780.9241	2116.3469	1504.3037	973.6345
37	D1	naglu	SYBR	18377.9863	14434.4092	10739.2314	8249.46	7506.3921	8484.9453	10734.9092	13682.3066	16890.4023	20153.2812	23422.7227	26670.0605	29792.8672	32616.8145	34963.9766	36729.4805	37916.9727	38632.6484	39059.1211	39412.9492	39891.7188	40620.793	41631.1445	42883.8438	44323.1445	45916.0625	47639.6172	49422.875	51081.2852	52295.4102	52662.6406	51814.6445	49553.8711	45949.25	41351.543	36321.875	31502.7578	27478.9219	24667.7188	23270.6602	23289.0703	24587.8867	26978.2793	30289.082	34408.0156	39283.125	44884.8047	51137.3945	57841.4375	64619.3867	70920.125	76100.9141	79578.8828	81015.2031	80469.7422	78461	75897.3359	73892.75	73529.5703	75643.1484	80672.1719	88576.1562	98804.3906	110317.2188	121681.5312	131259.875	137480.9531	139137.9062	135639.6719	127148.4688	114557.7109	99311.3125	83104.8438	67548.9297	53886.6133	42837.2578	34590.9805	28924.125	25371.5508	23390.9473	22477.916	22223.7695	22331.7695	22614.7988	22986.5195	23443.5996	24029.3008	24781.4492	25685.043	26655.7227	27562.2324	28271.9141	28689.3867	28770.1504	28510.0117	27924.8184	27034.9082	25859.3418	24418.9453	22743.7617	20880.666	18898.1797	16885.3906	14942.3076	13162.2471	11611.332	10313.0566	9245.0146	8349.6367	7554.2666	6792.1533	6016.8159	5206.9258	4364.0054	3507.5161	2670.4026	1894.5979	1223.9874
38	D2	naglu	SYBR	14494.4795	11717.7246	8921.6201	6758.2041	5676.4341	5811.0713	7033.3643	9082.21	11678.334	14575.2129	17560.0801	20447.5957	23083.7656	25362.541	27234.2715	28700.5156	29795.5938	30568.6172	31076.6504	31386.7871	31577.998	31730.209	31903.9727	32118.1484	32348.8867	32547.834	32675.7891	32726.4238	32726.8809	32716.5215	32721.8242	32748.4355	32796.6602	32883.918	33057.5273	33384.3828	33930.0742	34745.5352	35870.3555	37352.9258	39271.5273	41751.9336	44974.168	49170.6875	54603.8047	61507.1211	69989.5625	79929.9297	90913.0078	102251.125	113098.1953	122614.2812	130116.6719	135165.0625	137561.9219	137292.0938	134444.6875	129156.5547	121600.4219	112014.3594	100750.7812	88313.8125	75355.6406	62618.1797	50828.3555	40576.9062	32222.6562	25854.9863	21325.418	18329.0723	16501.3086	15496.291	15031.2412	14898.3623	14956.7832	15118.2285	15333.4238	15581.3408	15859.124	16170.0557	16510.709	16862.793	17196.4961	17487.75	17740.3496	17995.9648	18319.1895	18761.4668	19324.9863	19950.2207	20535.168	20972.877	21184.3594	21131.4141	20809.7559	20233.4551	19422.3809	18397.6406	17184.6465	15818.9678	14350.29	12841.1572	11360.0166	9970.792	8722.3721	7640.8896	6726.8208	5957.7578	5296.3467	4701.1309	4136.9448	3581.6362	3027.7305	2479.9604	1951.0891	1458.1644	1019.715	652.8737
39	D3	naglu	SYBR	12475.8066	10058.0527	7484.7041	5316.9727	3995.5305	3734.7502	4534.627	6256.4404	8690.124	11583.4434	14653.7471	17619.0605	20253.7188	22438.3301	24166	25500.8164	26517.8184	27262.0508	27743.0449	27957.2441	27921.6484	27699.2676	27399.3047	27146.2559	27028.3145	27062.0918	27194.9004	27347.8848	27463.1816	27527.2344	27559.498	27587.498	27633.3613	27718.6445	27879.4062	28172.873	28667.8477	29423.9648	30474.0449	31825.4297	33487.3398	35515.8633	38052.1172	41328.7031	45631.2148	51217.2617	58214.3555	66527.8359	75794.1484	85408.1719	94620.0391	102667.9531	108898.1953	112832.1953	114180.0156	112822.7188	108796.9688	102294.4688	93672.3828	83454.0234	72302.1328	60954.0039	50126.9727	40417.418	32223.9551	25716.5098	20855.168	17444.6484	15204.043	13833.6973	13066.9658	12699.8184	12595.4805	12670.1211	12870.9463	13159.5078	13506.0205	13891.1953	14307.0742	14750.8721	15214.0654	15675.083	16103.5322	16476.7578	16798.791	17106.3613	17452.8184	17875.207	18364.127	18857	19259.8477	19483.5879	19472.7852	19212.8125	18717.8184	18012.2773	17118.8301	16057.6494	14854.3574	13548.8867	12198.0195	10868.8799	9625.8984	8516.751	7562.6826	6756.2412	6066.9648	5453.0259	4874.9404	4306.3301	3738.1497	3175.7686	2631.7966	2119.043	1646.9969	1222.4541	852.1456	544.0576
40	D4	naglu	SYBR	17196.0957	14487.6885	11497.1709	8869.3047	7165.1802	6709.2178	7550.3066	9511.6689	12282.8105	15513.0078	18886.4473	22171.1582	25228.2852	27993.4043	30436.6777	32526.8711	34219.4609	35470.0625	36269.3828	36675.0664	36820.8594	36894.3398	37089.2734	37549.6719	38332.9023	39399.8125	40626.7227	41820.8594	42725.4336	43031.0938	42419.7109	40656.6406	37704.8125	33803.1406	29451.7383	25296.8594	21957.8281	19870.7734	19207.6289	19893.8672	21702.4648	24381.1484	27758.916	31796.8008	36559.3047	42120.9805	48448.0508	55303.9531	62224.3047	68575.1641	73684.2734	77008.75	78295.6641	77687.3203	75732.4062	73296.7344	71399.6328	71023.6484	72940.7734	77575.8984	84913.5859	94451.7969	105223.5547	115905.9688	125018.5469	131170.3594	133300	130854.7812	123877.8359	112997.5859	99322.7266	84254.7188	69244.4141	55542.6836	44009.832	35034.4648	28575.3066	24292.5332	21708.8105	20342.5176	19783.998	19718.3242	19919.5781	20241.8281	20616.041	21042.7402	21565.0801	22221.6621	23000.4121	23821.7344	24561.4199	25095.6895	25338.2227	25250.9453	24832.168	24098.0742	23071.3223	21779.7871	20261.5332	18570.3027	16777.3047	14966.627	13224.3672	11623.999	10212.7549	9004.1777	7979.5117	7097.4648	6308.6724	5569.9717	4853.876	4150.9316	3465.7068	2809.8169	2196.2161	1637.2299	1145.4348	734.0748
41	D5	naglu	SYBR	17703.4355	15096.5322	12332.4883	10032.4229	8703.1797	8605.3281	9733.8682	11876.291	14695.9443	17813.5762	20879.2441	23630.4453	25929.457	27765.5547	29222.8105	30430.4746	31513.5312	32564.6797	33636.5742	34747.5195	35892.0859	37056.1914	38240.1758	39479.0625	40839.9609	42379.9805	44075.0391	45762.3516	47138.7617	47827.3242	47487.543	45918.5508	43117.1914	39280.5508	34771.2812	30065.2402	25684.082	22114.832	19726.4922	18706.2852	19044.3047	20572.459	23048.543	26249.5625	30041.377	34395.5703	39348.5938	44915.2461	50989.1562	57271.2148	63260.2109	68327.0859	71862.8906	73463.9688	73091.4219	71145.4531	68421.6172	65957.7109	64817.2266	65872.0078	69633.2969	76157.3828	85024.8594	95387.7344	106070.4453	115720.6016	122990.4219	126734.8516	126197.9141	121156.25	111982.8594	99602.0391	85330.0859	70629.5	56839.1289	44952.2891	35501.7305	28569.375	23894.5059	21025.916	19463.3145	18755.2695	18549.8516	18611.4746	18818.1289	19142.1973	19613.0078	20264.9102	21089.5957	22014.9727	22920.9746	23679.6055	24194.1699	24416.8184	24341.4121	23982.9941	23359.1602	22482.3066	21362.8867	20018.3379	18481.5195	16805.3301	15061.8213	13335.2031	11708.8564	10249.2246	8992.2803	7938.2661	7056.8579	6299.7329	5614.9844	4958.3862	4299.7896	3625.4771	2938.5002	2257.9011	1615.9176	1051.2429
42	D6	naglu	SYBR	17502.0449	15210.5908	12884.1787	11054.0332	10083.1787	10080.7246	10947.5459	12495.4971	14545.0645	16953.248	19587.1504	22285.7695	24853.959	27098.3984	28885.7656	30185.3223	31071.1113	31677.5293	32135.3398	32517.6035	32821.0391	32979.8984	32900.8047	32503.7051	31759.7148	30722.0938	29539.0098	28436.3242	27663.9336	27415.998	27757.9102	28599.3398	29730.6641	30907.959	31945.0312	32768.0898	33418.7969	34017.3633	34713.1992	35658.0352	37004.1914	38920.3945	41602.8008	45270.6602	50144.7695	56409.5586	64161.5195	73348.6797	83716.7812	94788.2578	105894.5078	116262.7969	125136.6797	131886.8281	136080.75	137490.2969	136054.3438	131829.7656	124968.9609	115736.4453	104545.875	91981.7812	78773.2266	65714.2031	53551.8906	42877.7188	34054.6445	27197.1367	22201.8613	18811.9473	16692.1055	15496.2539	14917.374	14716.7168	14732.8984	14873.4893	15094.5215	15376.7646	15706.916	16067.7451	16436.6738	16789.9434	17110.3555	17396.5566	17670.0469	17972.6641	18350.3164	18827.7578	19388.3086	19972.6191	20497.5586	20883.5059	21073.5078	21037.2051	20763.8281	20253.6113	19513.6172	18558.2148	17411.4043	16108.4365	14695.8574	13229.7832	11771.7236	10381.7285	9109.5488	7986.1333	7018.708	6191.8726	5474.8203	4832.1265	4233.8008	3660.8176	3105.0645	2565.8926	2047.0846	1556.5679	1107.7385	718.8414
43	D7	naglu	SYBR	15320.2998	13214.0547	11104.3096	9463.2168	8595.251	8574.9551	9304.8584	10627.6738	12406.1709	14539.6621	16933.9785	19468.8809	21991.8203	24341.6523	26392.1211	28082.8906	29423.2402	30462.8926	31251.5312	31817.4492	32174.7676	32350.8652	32401.4297	32399.623	32403.2793	32427.6621	32443.3906	32403.0332	32275.7148	32071.2031	31841.1934	31661.4707	31601.8516	31701.1738	31957.0566	32344.0332	32847.6289	33497.2148	34376.8945	35608.6914	37327.3359	39669.3242	42787.0195	46871.2852	52150.4609	58836.9297	67028.6094	76602.7578	87155.5156	98024.6094	108391.0156	117422.5391	124405.9844	128828.9531	130401.4688	129033.8047	124799.2734	117907.7266	108700.4453	97660.2734	85412.9297	72696.4062	60285.3867	48884.75	39025.1094	30995.541	24834.377	20375.3496	17327.209	15358.3271	14162.4619	13495.2031	13182.0146	13107.7842	13198.6094	13405.4707	13694.041	14040.0791	14426.1514	14836.8115	15253.2217	15651.498	16009.0488	16318.0508	16597.668	16894.3867	17262.9609	17735.1758	18293.5352	18867.8125	19357.4297	19666.0605	19728.5605	19519.1309	19043.582	18325.7207	17396.9258	16291.6953	15048.1494	13710.4111	12329.7549	10962.4932	9664.1357	8481.5156	7445.0547	6563.7983	5825.1865	5200.2158	4652.7021	4149.3262	3666.5205	3192.1824	2722.9907	2260.603	1809.7633	1379.1075	982.5735	638.2558
44	D8	naglu	SYBR	12737.874	10107.2295	7369.5381	5147.0845	3899.6619	3808.0632	4795.7617	6634.9517	9054.6152	11808.5381	14699.7168	17576.3711	20315.3105	22807.8262	24957.1797	26690.9863	27978.6055	28840.8105	29341.1074	29559.8535	29567.6875	29409.6113	29112.1816	28705.875	28245.3516	27812.7305	27500.627	27387.7344	27516.4883	27881.0195	28425.0273	29051.9023	29649.2461	30123.584	30435.7285	30620.2227	30779.2402	31051.4375	31572.293	32444.3945	33730.5977	35470.2969	37710.3867	40538.5898	44105.4297	48621.0312	54311.1133	61336.0781	69690.4766	79125.0312	89124.5234	98959.4531	107794.9531	114823.5312	119380.8203	121020.7188	119544.7812	114999.125	107657.4297	97999.8203	86683.7188	74493.875	62262.2656	50764.9922	40619.4414	32210.0547	25665.3418	20889.127	17631.4199	15572.4746	14393.8418	13821.7773	13642.2764	13698.7578	13883.6152	14130.3096	14405.3535	14698.8789	15012.2998	15346.1885	15691.6826	16029.042	16335.9121	16603.3574	16852.3301	17136.9805	17525.5156	18062.7812	18735.2637	19462.3281	20122.2031	20597.2617	20811.5488	20741.3105	20399.9414	19813.5918	19004.5957	17989.7461	16789.5527	15438.8438	13991.2031	12515.0156	11083.3701	9761.916	8597.8721	7612.2925	6797.7212	6122.4688	5541.0264	5007.0415	4484.0171	3950.3779	3399.0098	2834.1064	2268.3828	1721.5764	1218.7935	786.5311
45	D9	naglu	SYBR	18102.3867	16010.8652	13810.6182	12010.8525	10995.8145	10911.6465	11672.4102	13061.2207	14853.6982	16897.0879	19118.9316	21479.707	23913.0859	26293.5918	28454.2324	30239.5566	31563.127	32433.4062	32937.6953	33196.3867	33312.7852	33347.957	33321.5078	33234.8672	33091.4883	32909.9375	32725.457	32584.668	32533.6016	32596.7246	32761.002	32979.7461	33202.2539	33408.3672	33624.4297	33907.5469	34316.4375	34893.4609	35671.4141	36694.6641	38042.4258	39842.0586	42272.9297	45561.1094	49960.8086	55718.2695	63014.1758	71886.3906	82152.3672	93365.3203	104839.6016	115757.2969	125320.0703	132887.9062	138047.0781	140597.9062	140488.3594	137744.8594	132439.6406	124707.6172	114795.6875	103112.8203	90247.0078	76928.8594	63943.2695	52010.7969	41675.6641	33236.2383	26736.9082	22015.998	18786.1172	16716.6211	15496.3291	14868.0371	14637.5576	14667.5898	14864.6582	15165.0361	15522.7559	15900.6084	16266.1445	16592.6621	16866.2812	17096.2695	17322.248	17609.9551	18029.7852	18623.6621	19376.4941	20210.3477	21007.0254	21647.4238	22045.9375	22164.7559	22006.75	21596.8672	20963.3242	20126.2227	19096.2617	17882.7617	16506.3477	15008.8477	13453.9814	11917.2676	10470.0674	9164.8564	8027.0669	7054.8213	6224.7822	5501.4067	4846.8911	4229.3071	3627.2522	3030.9624	2441.5925	1870.4695	1338.2078	871.481
46	D10	naglu	SYBR	17195.1992	14165.3145	11044.6191	8563.9541	7229.915	7186.9385	8276.5459	10209.8467	12724.4307	15643.0137	18844.4023	22207.2402	25576.3848	28769.8828	31611.8418	33969.7031	35783.832	37076.3359	37944.4727	38537.9258	39023.7617	39554.7969	40249.4922	41191.8047	42439.2578	44017.5469	45894.0508	47942.8594	49927.3555	51519.8633	52355.1836	52100.25	50525.7578	47570.9062	43395.3203	38396.1562	33164.5508	28373.6133	24620.6504	22288.0645	21478.4121	22052.2969	23738.9141	26263.3789	29437.7031	33191.1562	37541.6172	42523.3984	48096.9258	54067.043	60042.5039	65464.7148	69715.2422	72283.25	72940.7969	71861.6328	69629.3125	67127.5391	65354.7305	65227.3516	67423.1328	72276.2578	79712.5859	89212.0156	99817.4609	110215.3281	118907.6641	124458.9297	125772.375	122325.6719	114300.6484	102561.8672	88478.9375	73636.625	59513.8594	47222.7422	37375.8008	30096.9453	25140.9805	22058.6855	20346.4707	19548.2617	19306.7031	19379.7305	19635.9551	20034.6328	20588.5293	21315.8242	22197.373	23158.916	24085.084	24854.0918	25371.5098	25587.4863	25493.8438	25108.627	24458.1602	23564.2051	22439.8867	21094.873	19547.0879	17835.9043	16029.0928	14218.0098	12500.6758	10959.1855	9640.8535	8550.7012	7656.7935	6904.2949	6231.6318	5583.5254	4918.9648	4215.3433	3470.875	2705.8994	1960.9741	1288.593
