"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"63","19","3",7,5,4,4,6,3,3,2,5,3,5,2,2,4,2,0,35,25,60,7,8,11.6666666666667,13.3333333333333,41.6666666666667,58.3333333333333
"64","19","4",1,2,2,2,0,3,4,6,1,2,1,8,3,6,5,10,20,39,59,11,4,18.6440677966102,6.77966101694915,66.1016949152542,33.8983050847458
"65","19","5",2,2,2,2,1,3,3,3,1,2,3,4,2,4,3,4,20,24,44,6,6,13.6363636363636,13.6363636363636,54.5454545454545,45.4545454545455
"66","19","6",0,0,0,1,1,3,3,4,0,1,3,6,1,6,4,9,14,31,45,9,6,20,13.3333333333333,68.8888888888889,31.1111111111111
"67","2","1",8,9,16,5,15,14,6,6,9,12,13,6,7,5,6,2,81,61,142,10,27,7.04225352112676,19.0140845070423,42.9577464788732,57.0422535211268
"68","2","2",2,5,9,5,10,19,5,7,5,10,20,7,4,8,7,6,64,68,132,8,39,6.06060606060606,29.5454545454545,51.5151515151515,48.4848484848485
"69","2","3",6,4,4,2,2,5,3,0,4,2,4,1,3,0,0,0,28,15,43,6,9,13.953488372093,20.9302325581395,34.8837209302326,65.1162790697674
"70","2","4",1,2,0,3,1,4,2,2,2,1,6,1,2,3,2,0,17,18,35,1,10,2.85714285714286,28.5714285714286,51.4285714285714,48.5714285714286
"71","2","5",4,6,11,3,8,27,5,2,6,7,25,4,5,2,2,1,68,53,121,5,52,4.13223140495868,42.9752066115703,43.801652892562,56.198347107438
"72","2","6",16,8,10,4,10,20,3,1,8,6,20,0,4,0,1,0,74,40,114,16,40,14.0350877192982,35.0877192982456,35.0877192982456,64.9122807017544
"73","20","1",18,6,7,8,8,11,7,4,7,9,11,3,8,3,4,2,72,47,119,20,22,16.8067226890756,18.4873949579832,39.4957983193277,60.5042016806723
"74","20","2",5,11,12,8,13,11,7,3,11,9,12,3,6,4,3,2,71,52,123,7,23,5.69105691056911,18.6991869918699,42.2764227642276,57.7235772357724
"75","20","3",19,6,8,4,7,6,5,2,7,6,4,3,6,1,2,3,60,32,92,22,10,23.9130434782609,10.8695652173913,34.7826086956522,65.2173913043478
"76","20","4",9,3,4,1,3,1,2,0,3,2,1,0,2,0,0,0,25,9,34,9,2,26.4705882352941,5.88235294117647,26.4705882352941,73.5294117647059
"77","20","5",8,1,1,1,2,1,0,1,2,1,2,0,1,1,1,1,18,9,27,9,3,33.3333333333333,11.1111111111111,33.3333333333333,66.6666666666667
"78","20","6",5,5,6,1,5,2,0,1,5,2,2,0,1,0,1,0,27,12,39,5,4,12.8205128205128,10.2564102564103,30.7692307692308,69.2307692307692
"79","21","1",10,6,5,6,7,11,7,4,7,5,13,5,5,6,4,5,59,50,109,15,24,13.7614678899083,22.0183486238532,45.8715596330275,54.1284403669725
